variant,sample_index,split,subject,class,pc1,pc2
standard_norm,6292,source,10,1,0.6697773933410645,-4.209625244140625
standard_norm,6293,source,10,1,0.6429294943809509,-4.228259086608887
standard_norm,6294,source,10,1,0.6325194835662842,-4.239660263061523
standard_norm,6295,source,10,1,0.6234694719314575,-4.249399662017822
standard_norm,6296,source,10,1,0.6305299997329712,-4.249423027038574
standard_norm,6297,source,10,1,0.6511092782020569,-4.245016574859619
standard_norm,6298,source,10,1,0.6633622050285339,-4.241710186004639
standard_norm,6299,source,10,1,0.6874100565910339,-4.230762958526611
standard_norm,6300,source,10,1,0.7030442953109741,-4.225978851318359
standard_norm,6301,source,10,1,0.6979219913482666,-4.22902774810791
standard_norm,6302,source,10,1,0.7090215682983398,-4.225130081176758
standard_norm,6303,source,10,1,0.7056947946548462,-4.229948043823242
standard_norm,6304,source,10,1,0.6995340585708618,-4.231239318847656
standard_norm,6305,source,10,1,0.669282853603363,-4.243104934692383
standard_norm,6306,source,10,1,0.6437791585922241,-4.250259876251221
standard_norm,6307,source,10,1,0.629227876663208,-4.252813339233398
standard_norm,6308,source,10,1,0.6089165806770325,-4.2602925300598145
standard_norm,6309,source,10,1,0.5876807570457458,-4.269143581390381
standard_norm,6310,source,10,1,0.5591521263122559,-4.282866954803467
standard_norm,6311,source,10,1,0.5062446594238281,-4.311180591583252
standard_norm,6312,source,10,1,0.45113810896873474,-4.342031478881836
standard_norm,6313,source,10,1,0.38310492038726807,-4.380237102508545
standard_norm,6314,source,10,1,0.31446903944015503,-4.420321941375732
standard_norm,6315,source,10,1,0.232783704996109,-4.46411657333374
standard_norm,6316,source,10,1,0.14577025175094604,-4.511340141296387
standard_norm,6317,source,10,1,0.07491061091423035,-4.549613952636719
standard_norm,6318,source,10,1,0.0017228126525878906,-4.5873236656188965
standard_norm,6319,source,10,1,-0.07317334413528442,-4.626235008239746
standard_norm,6320,source,10,1,-0.13643425703048706,-4.6589555740356445
standard_norm,6321,source,10,1,-0.19864565134048462,-4.693805694580078
standard_norm,6322,source,10,1,-0.2631436586380005,-4.729858875274658
standard_norm,6323,source,10,1,-0.3152947425842285,-4.757063388824463
standard_norm,6324,source,10,1,-0.3636479377746582,-4.7831010818481445
standard_norm,6325,source,10,1,-0.40571892261505127,-4.8065595626831055
standard_norm,6326,source,10,1,-0.43886470794677734,-4.823818683624268
standard_norm,6327,source,10,1,-0.466952919960022,-4.838115692138672
standard_norm,6328,source,10,1,-0.5013584494590759,-4.8527703285217285
standard_norm,6329,source,10,1,-0.5410717129707336,-4.871974945068359
standard_norm,6330,source,10,1,-0.5758293271064758,-4.887584686279297
standard_norm,6331,source,10,1,-0.6039668917655945,-4.900266647338867
standard_norm,6332,source,10,1,-0.63981693983078,-4.916368007659912
standard_norm,6333,source,10,1,-0.6696775555610657,-4.927277088165283
standard_norm,6334,source,10,1,-0.7006557583808899,-4.9386467933654785
standard_norm,6335,source,10,1,-0.7300767302513123,-4.9503865242004395
standard_norm,6336,source,10,1,-0.7636850476264954,-4.964204788208008
standard_norm,6337,source,10,1,-0.8033196330070496,-4.982479572296143
standard_norm,6338,source,10,1,-0.8367576003074646,-4.997833728790283
standard_norm,6339,source,10,1,-0.8696056008338928,-5.0144147872924805
standard_norm,6340,source,10,1,-0.892971932888031,-5.025099277496338
standard_norm,6341,source,10,1,-0.8960496783256531,-5.023637771606445
standard_norm,6342,source,10,1,-0.9018273949623108,-5.023286819458008
standard_norm,6343,source,10,1,-0.901988685131073,-5.021578788757324
standard_norm,6344,source,10,2,1.9601325988769531,-3.159353733062744
standard_norm,6345,source,10,2,1.943875789642334,-3.1624557971954346
standard_norm,6346,source,10,2,1.9212594032287598,-3.166950225830078
standard_norm,6347,source,10,2,1.8895580768585205,-3.1765100955963135
standard_norm,6348,source,10,2,1.875701904296875,-3.178143262863159
standard_norm,6349,source,10,2,1.8573670387268066,-3.1832964420318604
standard_norm,6350,source,10,2,1.8315412998199463,-3.193964719772339
standard_norm,6351,source,10,2,1.7989294528961182,-3.2108263969421387
standard_norm,6352,source,10,2,1.7452075481414795,-3.2403786182403564
standard_norm,6353,source,10,2,1.7019894123077393,-3.266308307647705
standard_norm,6354,source,10,2,1.6409251689910889,-3.301544666290283
standard_norm,6355,source,10,2,1.5991346836090088,-3.3288750648498535
standard_norm,6356,source,10,2,1.5564846992492676,-3.3566548824310303
standard_norm,6357,source,10,2,1.5345470905303955,-3.373762369155884
standard_norm,6358,source,10,2,1.507692575454712,-3.3936755657196045
standard_norm,6359,source,10,2,1.481433629989624,-3.414086103439331
standard_norm,6360,source,10,2,1.4249635934829712,-3.451629877090454
standard_norm,6361,source,10,2,1.3843128681182861,-3.4804463386535645
standard_norm,6362,source,10,2,1.3682851791381836,-3.494677782058716
standard_norm,6363,source,10,2,1.3585021495819092,-3.5052051544189453
standard_norm,6364,source,10,2,1.34711492061615,-3.516894817352295
standard_norm,6365,source,10,2,1.347003698348999,-3.5214626789093018
standard_norm,6366,source,10,2,1.368125081062317,-3.5152947902679443
standard_norm,6367,source,10,2,1.3973734378814697,-3.504225969314575
standard_norm,6368,source,10,2,1.4364261627197266,-3.4881622791290283
standard_norm,6369,source,10,2,1.4751869440078735,-3.4710781574249268
standard_norm,6370,source,10,2,1.50908625125885,-3.458695411682129
standard_norm,6371,source,10,2,1.5455775260925293,-3.4470953941345215
standard_norm,6372,source,10,2,1.571023941040039,-3.4438719749450684
standard_norm,6373,source,10,2,1.5982098579406738,-3.437504529953003
standard_norm,6374,source,10,2,1.6133394241333008,-3.4388349056243896
standard_norm,6375,source,10,2,1.6232032775878906,-3.4425387382507324
standard_norm,6376,source,10,2,1.627502202987671,-3.450244903564453
standard_norm,6377,source,10,2,1.638310194015503,-3.4558651447296143
standard_norm,6378,source,10,2,1.6663062572479248,-3.454202890396118
standard_norm,6379,source,10,2,1.7055346965789795,-3.447556734085083
standard_norm,6380,source,10,2,1.7502994537353516,-3.4398205280303955
standard_norm,6381,source,10,2,1.7852509021759033,-3.43733286857605
standard_norm,6382,source,10,2,1.8115229606628418,-3.4412176609039307
standard_norm,6383,source,10,2,1.7686753273010254,-3.4708304405212402
standard_norm,6384,source,10,2,1.7060613632202148,-3.5067298412323
standard_norm,6385,source,10,2,1.638622760772705,-3.545105457305908
standard_norm,6386,source,10,2,1.5810503959655762,-3.580939531326294
standard_norm,6387,source,10,2,1.5334141254425049,-3.6130387783050537
standard_norm,6388,source,10,2,1.4936667680740356,-3.641226291656494
standard_norm,6389,source,10,2,1.4632920026779175,-3.667499542236328
standard_norm,6390,source,10,2,1.4335747957229614,-3.6957292556762695
standard_norm,6391,source,10,2,1.3720593452453613,-3.7377805709838867
standard_norm,6392,source,10,2,1.29775071144104,-3.7860445976257324
standard_norm,6393,source,10,2,1.2255914211273193,-3.831602096557617
standard_norm,6394,source,10,2,1.1429756879806519,-3.876706123352051
standard_norm,6395,source,10,2,1.0597872734069824,-3.9205684661865234
standard_norm,6396,source,10,2,0.9909366369247437,-3.959749698638916
standard_norm,6397,source,10,2,0.9451550245285034,-3.9866652488708496
standard_norm,6398,source,10,2,0.9070777893066406,-4.005490779876709
standard_norm,6399,source,10,2,0.8894404172897339,-4.016993522644043
standard_norm,6400,source,10,2,0.8831509351730347,-4.02470064163208
standard_norm,6401,source,10,2,0.8924940824508667,-4.026379585266113
standard_norm,6402,source,10,2,0.894944429397583,-4.029395580291748
standard_norm,6403,source,10,2,0.8945341110229492,-4.03268575668335
standard_norm,6404,source,10,2,0.8932132124900818,-4.038517951965332
standard_norm,6405,source,10,2,0.8895604610443115,-4.0436835289001465
standard_norm,6406,source,10,2,0.8931831121444702,-4.0462164878845215
standard_norm,6407,source,10,2,0.8976249694824219,-4.046276569366455
standard_norm,6408,source,10,2,0.8976301550865173,-4.045767307281494
standard_norm,6409,source,10,2,0.8980746269226074,-4.045145034790039
standard_norm,6410,source,10,2,0.8999330997467041,-4.043426990509033
standard_norm,6411,source,10,2,0.8870187997817993,-4.049882888793945
standard_norm,6412,source,10,2,0.882416307926178,-4.053355693817139
standard_norm,6413,source,10,2,0.8635374307632446,-4.0656609535217285
standard_norm,6414,source,10,2,0.8631659746170044,-4.070370197296143
standard_norm,6415,source,10,2,0.8554251194000244,-4.079671859741211
standard_norm,6416,source,10,2,0.8380337357521057,-4.094347953796387
standard_norm,6417,source,10,2,0.8149645328521729,-4.113404750823975
standard_norm,6418,source,10,2,0.7906875610351562,-4.133609294891357
standard_norm,6419,source,10,2,0.7586474418640137,-4.156738758087158
standard_norm,6420,source,10,2,0.739902138710022,-4.173666477203369
standard_norm,6421,source,10,2,0.7233652472496033,-4.188164710998535
standard_norm,6422,source,10,2,0.7004466652870178,-4.206817626953125
standard_norm,6423,source,10,2,0.6931787729263306,-4.217318058013916
standard_norm,6424,source,10,2,0.6863881945610046,-4.225282669067383
standard_norm,6425,source,10,2,0.6917920708656311,-4.229182720184326
standard_norm,6426,source,10,2,0.6900275349617004,-4.235721111297607
standard_norm,6427,source,10,2,0.704477071762085,-4.2312164306640625
standard_norm,6428,source,10,2,0.7193551659584045,-4.225635528564453
standard_norm,6429,source,10,2,0.744190514087677,-4.220470905303955
standard_norm,6430,source,10,2,0.7811632752418518,-4.213381767272949
standard_norm,6431,source,10,2,0.8251582384109497,-4.203465938568115
standard_norm,6432,source,10,2,0.8708732724189758,-4.19423246383667
standard_norm,6433,source,10,2,0.8941728472709656,-4.193607807159424
standard_norm,6434,source,10,2,0.9033827781677246,-4.199184417724609
standard_norm,6435,source,10,2,0.9064161777496338,-4.208860397338867
standard_norm,6436,source,10,2,0.9261670112609863,-4.212010383605957
standard_norm,6437,source,10,2,0.944333553314209,-4.2159929275512695
standard_norm,6438,source,10,2,0.9721235036849976,-4.217255592346191
standard_norm,6439,source,10,2,1.009068250656128,-4.215875625610352
standard_norm,6440,source,10,2,1.0578858852386475,-4.209782600402832
standard_norm,6441,source,10,2,1.0907121896743774,-4.211336612701416
standard_norm,6442,source,10,2,1.1128582954406738,-4.215045928955078
standard_norm,6443,source,10,2,1.1367472410202026,-4.217168807983398
standard_norm,6444,source,10,2,1.1681264638900757,-4.214120864868164
standard_norm,6445,source,10,2,1.200340986251831,-4.211758613586426
standard_norm,6446,source,10,2,1.226121187210083,-4.210669040679932
standard_norm,6447,source,10,2,1.2641563415527344,-4.202482223510742
standard_norm,6448,source,10,2,1.3096508979797363,-4.190581321716309
standard_norm,6449,source,10,2,1.3155534267425537,-4.194901466369629
standard_norm,6450,source,10,2,1.3322601318359375,-4.196340560913086
standard_norm,6451,source,10,2,1.3433780670166016,-4.196917533874512
standard_norm,6452,source,10,2,1.3615221977233887,-4.194953918457031
standard_norm,6453,source,10,2,1.3764357566833496,-4.1942596435546875
standard_norm,6454,source,10,2,1.3868346214294434,-4.196723461151123
standard_norm,6455,source,10,2,1.3941144943237305,-4.202110767364502
standard_norm,6456,source,10,2,1.3983445167541504,-4.2084221839904785
standard_norm,6457,source,10,2,1.4139233827590942,-4.2097272872924805
standard_norm,6458,source,10,2,1.4177792072296143,-4.21509313583374
standard_norm,6459,source,10,2,1.4236032962799072,-4.219362735748291
standard_norm,6460,source,10,2,1.4419467449188232,-4.217530250549316
standard_norm,6461,source,10,2,1.4601374864578247,-4.218394756317139
standard_norm,6462,source,10,2,1.4736162424087524,-4.2210798263549805
standard_norm,6463,source,10,2,1.4935870170593262,-4.221402645111084
standard_norm,6464,source,10,2,1.5113592147827148,-4.221065521240234
standard_norm,6465,source,10,2,1.5168229341506958,-4.226396560668945
standard_norm,6466,source,10,2,1.5210578441619873,-4.231337547302246
standard_norm,6467,source,10,2,1.529756784439087,-4.233100891113281
standard_norm,6468,source,10,2,1.5418429374694824,-4.233035087585449
standard_norm,6469,source,10,2,1.5700747966766357,-4.224937915802002
standard_norm,6470,source,10,2,1.5887253284454346,-4.225189208984375
standard_norm,6471,source,10,2,1.5984280109405518,-4.227971076965332
standard_norm,6472,source,10,2,1.629753589630127,-4.221207141876221
standard_norm,6473,source,10,2,1.6591401100158691,-4.217026233673096
standard_norm,6474,source,10,2,1.6781764030456543,-4.217766284942627
standard_norm,6475,source,10,2,1.7042901515960693,-4.21450138092041
standard_norm,6476,source,10,2,1.702721118927002,-4.219211101531982
standard_norm,6477,source,10,2,1.6755564212799072,-4.230567932128906
standard_norm,6478,source,10,2,1.6406068801879883,-4.245071887969971
standard_norm,6479,source,10,2,1.6093823909759521,-4.258730888366699
standard_norm,6480,source,10,2,1.590510606765747,-4.263413906097412
standard_norm,6481,source,10,2,1.5784432888031006,-4.267980098724365
standard_norm,6482,source,10,2,1.5755743980407715,-4.267423629760742
standard_norm,6483,source,10,2,1.565521478652954,-4.268332481384277
standard_norm,6484,source,10,2,1.5601840019226074,-4.265822410583496
standard_norm,6485,source,10,2,1.548837423324585,-4.265221118927002
standard_norm,6486,source,10,2,1.539949893951416,-4.2671799659729
standard_norm,6487,source,10,2,1.5245048999786377,-4.2714056968688965
standard_norm,6488,source,10,2,1.519803762435913,-4.269881248474121
standard_norm,6489,source,10,2,1.5146613121032715,-4.271460056304932
standard_norm,6490,source,10,2,1.5258753299713135,-4.26283597946167
standard_norm,6491,source,10,2,1.5388758182525635,-4.255377769470215
standard_norm,6492,source,10,2,1.5385682582855225,-4.254716873168945
standard_norm,6493,source,10,2,1.554823398590088,-4.243415355682373
standard_norm,6494,source,10,2,1.5959088802337646,-4.219327449798584
standard_norm,6495,source,10,2,1.632223129272461,-4.195949077606201
standard_norm,6496,source,10,2,1.6761693954467773,-4.170238018035889
standard_norm,6497,source,10,2,1.740549087524414,-4.136893272399902
standard_norm,6498,source,10,2,1.812673807144165,-4.099443435668945
standard_norm,6499,source,10,2,1.9078936576843262,-4.048624038696289
standard_norm,6500,source,10,2,1.9995510578155518,-3.998061180114746
standard_norm,6501,source,10,2,2.108574151992798,-3.9415488243103027
standard_norm,6502,source,10,2,2.2274692058563232,-3.8791823387145996
standard_norm,6503,source,10,2,2.346912384033203,-3.8185577392578125
standard_norm,6504,source,10,2,2.456913471221924,-3.7645111083984375
standard_norm,6505,source,10,2,2.5774457454681396,-3.7048068046569824
standard_norm,6506,source,10,2,2.6969001293182373,-3.646430253982544
standard_norm,6507,source,10,2,2.802543878555298,-3.5967230796813965
standard_norm,6508,source,10,2,2.907977819442749,-3.550089120864868
standard_norm,6509,source,10,2,3.0328614711761475,-3.4908950328826904
standard_norm,6510,source,10,2,3.176046371459961,-3.421273708343506
standard_norm,6511,source,10,2,3.2643790245056152,-3.3731815814971924
standard_norm,6512,source,10,2,3.3313140869140625,-3.331164598464966
standard_norm,6513,source,10,2,3.3922531604766846,-3.289400815963745
standard_norm,6514,source,10,2,3.4569251537323,-3.246305227279663
standard_norm,6515,source,10,2,3.522568464279175,-3.2015860080718994
standard_norm,6516,source,10,2,3.5841147899627686,-3.159119129180908
standard_norm,6517,source,10,2,3.627525806427002,-3.123771905899048
standard_norm,6518,source,10,2,3.6745643615722656,-3.0880110263824463
standard_norm,6519,source,10,2,3.725808620452881,-3.048938751220703
standard_norm,6520,source,10,2,3.7740108966827393,-3.0111606121063232
standard_norm,6521,source,10,2,3.822280168533325,-2.9739596843719482
standard_norm,6522,source,10,2,3.873472213745117,-2.934877872467041
standard_norm,6523,source,10,2,3.9236929416656494,-2.894993543624878
standard_norm,6524,source,10,2,3.9779961109161377,-2.8537209033966064
standard_norm,6525,source,10,2,4.045301914215088,-2.8102848529815674
standard_norm,6526,source,10,2,4.113802433013916,-2.768632173538208
standard_norm,6527,source,10,2,4.1857075691223145,-2.72900390625
standard_norm,6528,source,10,2,4.266983985900879,-2.684966564178467
standard_norm,6529,source,10,2,4.33901834487915,-2.646080732345581
standard_norm,6530,source,10,2,4.4003448486328125,-2.6117641925811768
standard_norm,6531,source,10,2,4.46856689453125,-2.575915813446045
standard_norm,6532,source,10,2,4.541499137878418,-2.537092924118042
standard_norm,6533,source,10,2,4.616060256958008,-2.4943764209747314
standard_norm,6534,source,10,2,4.696050643920898,-2.4515790939331055
standard_norm,6535,source,10,2,4.7775349617004395,-2.4078686237335205
standard_norm,6536,source,10,2,4.8714494705200195,-2.3585212230682373
standard_norm,6537,source,10,2,4.959615230560303,-2.3141977787017822
standard_norm,6538,source,10,2,5.030044078826904,-2.278637647628784
standard_norm,6539,source,10,2,5.112533092498779,-2.2408182621002197
standard_norm,6540,source,10,2,5.187910079956055,-2.2037124633789062
standard_norm,6541,source,10,2,5.273090362548828,-2.163153886795044
standard_norm,6542,source,10,2,5.365114212036133,-2.1212191581726074
standard_norm,6543,source,10,2,5.45506477355957,-2.083706855773926
standard_norm,6544,source,10,2,5.5414628982543945,-2.050733804702759
standard_norm,6545,source,10,2,5.618711948394775,-2.0209834575653076
standard_norm,6546,source,10,2,5.6390581130981445,-2.013192653656006
standard_norm,6547,source,10,2,5.646480083465576,-2.0088796615600586
standard_norm,6548,source,10,2,5.638011932373047,-2.011944055557251
standard_norm,6549,source,10,2,5.639975547790527,-2.0090267658233643
standard_norm,6550,source,10,2,5.646829128265381,-2.0035643577575684
standard_norm,6551,source,10,2,5.659014701843262,-1.9943792819976807
standard_norm,6552,source,10,2,5.671469688415527,-1.9838817119598389
standard_norm,6553,source,10,2,5.696959972381592,-1.9631080627441406
standard_norm,6554,source,10,2,5.726642608642578,-1.9398632049560547
standard_norm,6555,source,10,2,5.736804008483887,-1.9244358539581299
standard_norm,6556,source,10,2,5.753622531890869,-1.9057066440582275
standard_norm,6557,source,10,2,5.77938175201416,-1.8807017803192139
standard_norm,6558,source,10,2,5.807857990264893,-1.8562626838684082
standard_norm,6559,source,10,2,5.850968360900879,-1.8226056098937988
standard_norm,6560,source,10,2,5.882959842681885,-1.7918989658355713
standard_norm,6561,source,10,2,5.913756370544434,-1.7655305862426758
standard_norm,6562,source,10,2,5.953006267547607,-1.738088846206665
standard_norm,6563,source,10,2,5.995704174041748,-1.7093336582183838
standard_norm,6564,source,10,2,6.026144981384277,-1.6900660991668701
standard_norm,6565,source,10,2,6.05492639541626,-1.6733217239379883
standard_norm,6566,source,10,2,6.084907054901123,-1.6578283309936523
standard_norm,6567,source,10,2,6.10797119140625,-1.642586588859558
standard_norm,6568,source,10,2,6.116943836212158,-1.6326727867126465
standard_norm,6569,source,10,2,6.128483295440674,-1.619727373123169
standard_norm,6570,source,10,2,6.137509346008301,-1.608482003211975
standard_norm,6571,source,10,2,6.143845558166504,-1.6008408069610596
standard_norm,6572,source,10,2,6.146101474761963,-1.5957257747650146
standard_norm,6573,source,10,2,6.148676872253418,-1.591509461402893
standard_norm,6574,source,10,2,6.16322135925293,-1.5829296112060547
standard_norm,6575,source,10,2,6.178812026977539,-1.5748043060302734
standard_norm,6576,source,10,2,6.18471097946167,-1.5727964639663696
standard_norm,6577,source,10,2,6.198870658874512,-1.5672240257263184
standard_norm,6578,source,10,2,6.223490238189697,-1.5575109720230103
standard_norm,6579,source,10,2,6.235556125640869,-1.5513858795166016
standard_norm,6580,source,10,2,6.239344120025635,-1.5494040250778198
standard_norm,6581,source,10,2,6.237457275390625,-1.5487428903579712
standard_norm,6582,source,10,0,4.762631416320801,-2.1705245971679688
standard_norm,6583,source,10,0,4.759835243225098,-2.1734213829040527
standard_norm,6584,source,10,0,4.749833106994629,-2.1815638542175293
standard_norm,6585,source,10,0,4.7269978523254395,-2.1940951347351074
standard_norm,6586,source,10,0,4.70389986038208,-2.2031991481781006
standard_norm,6587,source,10,0,4.668676376342773,-2.216989755630493
standard_norm,6588,source,10,0,4.6262993812561035,-2.2366554737091064
standard_norm,6589,source,10,0,4.574689865112305,-2.2627177238464355
standard_norm,6590,source,10,0,4.515458106994629,-2.2936737537384033
standard_norm,6591,source,10,0,4.449817657470703,-2.3298490047454834
standard_norm,6592,source,10,0,4.391014099121094,-2.3639590740203857
standard_norm,6593,source,10,0,4.340091228485107,-2.3940680027008057
standard_norm,6594,source,10,0,4.306803226470947,-2.416674852371216
standard_norm,6595,source,10,0,4.2853922843933105,-2.4342854022979736
standard_norm,6596,source,10,0,4.26336669921875,-2.4518558979034424
standard_norm,6597,source,10,0,4.249366760253906,-2.466357946395874
standard_norm,6598,source,10,0,4.239375114440918,-2.4785804748535156
standard_norm,6599,source,10,0,4.227538108825684,-2.489644765853882
standard_norm,6600,source,10,0,4.2190937995910645,-2.4981226921081543
standard_norm,6601,source,10,0,4.206820487976074,-2.5081639289855957
standard_norm,6602,source,10,0,4.187898635864258,-2.521719455718994
standard_norm,6603,source,10,0,4.157529354095459,-2.5444326400756836
standard_norm,6604,source,10,0,4.12192440032959,-2.570552349090576
standard_norm,6605,source,10,0,4.05562162399292,-2.613154411315918
standard_norm,6606,source,10,0,3.9788196086883545,-2.6608734130859375
standard_norm,6607,source,10,0,3.9063687324523926,-2.709245204925537
standard_norm,6608,source,10,0,3.836838960647583,-2.7550225257873535
standard_norm,6609,source,10,0,3.767630100250244,-2.8012166023254395
standard_norm,6610,source,10,0,3.684049129486084,-2.855975389480591
standard_norm,6611,source,10,0,3.5967540740966797,-2.9118053913116455
standard_norm,6612,source,10,0,3.526333808898926,-2.960012912750244
standard_norm,6613,source,10,0,3.4596188068389893,-3.004763603210449
standard_norm,6614,source,10,0,3.3968324661254883,-3.046846866607666
standard_norm,6615,source,10,0,3.33119797706604,-3.091794490814209
standard_norm,6616,source,10,0,3.2764739990234375,-3.1322860717773438
standard_norm,6617,source,10,0,3.2100472450256348,-3.177133083343506
standard_norm,6618,source,10,0,3.1514177322387695,-3.2176949977874756
standard_norm,6619,source,10,0,3.0867934226989746,-3.2611265182495117
standard_norm,6620,source,10,0,3.02748703956604,-3.3032407760620117
standard_norm,6621,source,10,0,2.950495958328247,-3.3535315990448
standard_norm,6622,source,10,0,2.885014533996582,-3.399810791015625
standard_norm,6623,source,10,0,2.8189218044281006,-3.447821617126465
standard_norm,6624,source,10,0,2.758056879043579,-3.4937617778778076
standard_norm,6625,source,10,0,2.6832618713378906,-3.5462710857391357
standard_norm,6626,source,10,0,2.595911979675293,-3.6051173210144043
standard_norm,6627,source,10,0,2.4874935150146484,-3.6739606857299805
standard_norm,6628,source,10,0,2.3868002891540527,-3.7430105209350586
standard_norm,6629,source,10,0,2.2833778858184814,-3.8160805702209473
standard_norm,6630,source,10,0,2.1653847694396973,-3.900728702545166
standard_norm,6631,source,10,0,2.0428645610809326,-3.995116710662842
standard_norm,6632,source,10,0,1.9303388595581055,-4.087045192718506
standard_norm,6633,source,10,0,1.8167073726654053,-4.178589820861816
standard_norm,6634,source,10,0,1.699660301208496,-4.273050785064697
standard_norm,6635,source,10,0,1.595252275466919,-4.363032341003418
standard_norm,6636,source,10,0,1.488654613494873,-4.452770709991455
standard_norm,6637,source,10,0,1.3881747722625732,-4.539279460906982
standard_norm,6638,source,10,0,1.3196659088134766,-4.6060380935668945
standard_norm,6639,source,10,0,1.27585768699646,-4.656894683837891
standard_norm,6640,source,10,0,1.2329721450805664,-4.702096462249756
standard_norm,6641,source,10,0,1.2081941366195679,-4.733956336975098
standard_norm,6642,source,10,0,1.2005324363708496,-4.755226135253906
standard_norm,6643,source,10,0,1.225296974182129,-4.754881381988525
standard_norm,6644,source,10,0,1.273704171180725,-4.736805438995361
standard_norm,6645,source,10,0,1.3494470119476318,-4.699630260467529
standard_norm,6646,source,10,0,1.4442890882492065,-4.648908615112305
standard_norm,6647,source,10,0,1.538156270980835,-4.594732761383057
standard_norm,6648,source,10,0,1.6487326622009277,-4.5289459228515625
standard_norm,6649,source,10,0,1.775848388671875,-4.451804161071777
standard_norm,6650,source,10,0,1.9249579906463623,-4.36160135269165
standard_norm,6651,source,10,0,2.0994861125946045,-4.254571914672852
standard_norm,6652,source,10,0,2.281635284423828,-4.142126560211182
standard_norm,6653,source,10,0,2.469041109085083,-4.025191783905029
standard_norm,6654,source,10,0,2.657940626144409,-3.910001754760742
standard_norm,6655,source,10,0,2.85919189453125,-3.786848545074463
standard_norm,6656,source,10,0,3.058196783065796,-3.6637396812438965
standard_norm,6657,source,10,0,3.249147891998291,-3.54107403755188
standard_norm,6658,source,10,0,3.4304492473602295,-3.4196860790252686
standard_norm,6659,source,10,0,3.613535165786743,-3.2978756427764893
standard_norm,6660,source,10,0,3.801804542541504,-3.1719775199890137
standard_norm,6661,source,10,0,3.977083683013916,-3.0543887615203857
standard_norm,6662,source,10,0,4.1493024826049805,-2.940500497817993
standard_norm,6663,source,10,0,4.323369979858398,-2.8241686820983887
standard_norm,6664,source,10,0,4.42539119720459,-2.736905336380005
standard_norm,6665,source,10,0,4.426924228668213,-2.686931610107422
standard_norm,6666,source,10,0,4.431384086608887,-2.639039993286133
standard_norm,6667,source,10,0,4.445943355560303,-2.590385675430298
standard_norm,6668,source,10,0,4.454326152801514,-2.5454351902008057
standard_norm,6669,source,10,0,4.4596781730651855,-2.502852201461792
standard_norm,6670,source,10,0,4.469832897186279,-2.4597883224487305
standard_norm,6671,source,10,0,4.4825663566589355,-2.41392183303833
standard_norm,6672,source,10,0,4.493325710296631,-2.3729944229125977
standard_norm,6673,source,10,0,4.50728178024292,-2.329925537109375
standard_norm,6674,source,10,0,4.514501571655273,-2.2879934310913086
standard_norm,6675,source,10,0,4.512477397918701,-2.248236894607544
standard_norm,6676,source,10,0,4.520044803619385,-2.206568956375122
standard_norm,6677,source,10,0,4.529625415802002,-2.166999340057373
standard_norm,6678,source,10,0,4.533117294311523,-2.132324695587158
standard_norm,6679,source,10,0,4.544108867645264,-2.094501256942749
standard_norm,6680,source,10,0,4.564969539642334,-2.0529022216796875
standard_norm,6681,source,10,0,4.585500717163086,-2.0097217559814453
standard_norm,6682,source,10,0,4.62128210067749,-1.9564270973205566
standard_norm,6683,source,10,0,4.667743682861328,-1.8998289108276367
standard_norm,6684,source,10,0,4.7155961990356445,-1.842604398727417
standard_norm,6685,source,10,0,4.761841773986816,-1.7858963012695312
standard_norm,6686,source,10,0,4.817204475402832,-1.7281153202056885
standard_norm,6687,source,10,0,4.888971328735352,-1.6646275520324707
standard_norm,6688,source,10,0,4.947506427764893,-1.6057219505310059
standard_norm,6689,source,10,0,4.9960832595825195,-1.5490508079528809
standard_norm,6690,source,10,0,5.048376560211182,-1.4916037321090698
standard_norm,6691,source,10,0,5.113796710968018,-1.428370714187622
standard_norm,6692,source,10,0,5.18670129776001,-1.3637276887893677
standard_norm,6693,source,10,0,5.255794525146484,-1.3001424074172974
standard_norm,6694,source,10,0,5.324987888336182,-1.2377383708953857
standard_norm,6695,source,10,0,5.380789279937744,-1.1789697408676147
standard_norm,6696,source,10,0,5.429659843444824,-1.1195738315582275
standard_norm,6697,source,10,0,5.48416805267334,-1.0595364570617676
standard_norm,6698,source,10,0,5.527901649475098,-1.0083717107772827
standard_norm,6699,source,10,0,5.581312656402588,-0.9547947645187378
standard_norm,6700,source,10,0,5.630479335784912,-0.9062975645065308
standard_norm,6701,source,10,0,5.6764302253723145,-0.8588964939117432
standard_norm,6702,source,10,0,5.717206954956055,-0.8163032531738281
standard_norm,6703,source,10,0,5.764956951141357,-0.7719383239746094
standard_norm,6704,source,10,0,5.792738437652588,-0.7349598407745361
standard_norm,6705,source,10,0,5.802895545959473,-0.7053759098052979
standard_norm,6706,source,10,0,5.8142476081848145,-0.6756597757339478
standard_norm,6707,source,10,0,5.823032379150391,-0.6473379135131836
standard_norm,6708,source,10,0,5.834144115447998,-0.6199668645858765
standard_norm,6709,source,10,0,5.858156681060791,-0.5897253751754761
standard_norm,6710,source,10,0,5.856130599975586,-0.5729103088378906
standard_norm,6711,source,10,0,5.861147403717041,-0.5529732704162598
standard_norm,6712,source,10,0,5.853382110595703,-0.5375131368637085
standard_norm,6713,source,10,0,5.8392791748046875,-0.5285037755966187
standard_norm,6714,source,10,0,5.818467140197754,-0.5241385698318481
