variant,sample_index,subject,true_class,pseudo_class,reliability,selected,pseudo_correct,pc1,pc2
classifier_pseudo,4090,12,0,0,0.9991059899330139,1,1,0.5819788575172424,-0.8681211471557617
classifier_pseudo,4091,12,0,0,0.9957412481307983,1,1,0.6221938729286194,-0.832115650177002
classifier_pseudo,4092,12,0,0,0.9516206979751587,1,1,0.6830314993858337,-0.7664763927459717
classifier_pseudo,4093,12,0,0,0.6797523498535156,0,1,0.7559604644775391,-0.6682115793228149
classifier_pseudo,4094,12,0,0,0.42642369866371155,0,1,0.8334324955940247,-0.531908392906189
classifier_pseudo,4095,12,0,0,0.40868979692459106,0,1,0.8762288093566895,-0.4185978174209595
classifier_pseudo,4096,12,0,0,0.39851468801498413,0,1,0.9080341458320618,-0.27355486154556274
classifier_pseudo,4097,12,0,1,0.3802664577960968,0,0,0.9203951954841614,-0.11161275207996368
classifier_pseudo,4098,12,0,1,0.37399283051490784,0,0,0.9192363619804382,-0.016563385725021362
classifier_pseudo,4099,12,0,1,0.23482775688171387,0,0,0.8920860886573792,0.17206604778766632
classifier_pseudo,4100,12,0,1,0.586220920085907,0,0,0.867028534412384,0.2684512138366699
classifier_pseudo,4101,12,0,1,0.9784164428710938,1,0,0.8054981231689453,0.42766934633255005
classifier_pseudo,4102,12,0,1,0.9964903593063354,1,0,0.7644663453102112,0.5068657398223877
classifier_pseudo,4103,12,0,1,0.9988735318183899,1,0,0.7339069843292236,0.5572828054428101
classifier_pseudo,4104,12,0,1,0.9994692802429199,1,0,0.7071592211723328,0.5969235301017761
classifier_pseudo,4105,12,0,1,0.9995457530021667,1,0,0.7005595564842224,0.6059582233428955
classifier_pseudo,4106,12,0,1,0.9995951056480408,1,0,0.6949483156204224,0.6134279370307922
classifier_pseudo,4107,12,0,1,0.9995818138122559,1,0,0.6950356364250183,0.6131961345672607
classifier_pseudo,4108,12,0,1,0.9995960593223572,1,0,0.6911440491676331,0.6185209155082703
classifier_pseudo,4109,12,0,1,0.9996739625930786,1,0,0.6825782656669617,0.6296274662017822
classifier_pseudo,4110,12,0,1,0.9997546076774597,1,0,0.6723235845565796,0.6424184441566467
classifier_pseudo,4111,12,0,1,0.9998469948768616,1,0,0.6574488282203674,0.6599881649017334
classifier_pseudo,4112,12,0,1,0.9999030828475952,1,0,0.6443291902542114,0.6750202775001526
classifier_pseudo,4113,12,0,1,0.9999127984046936,1,0,0.64192134141922,0.6781005859375
classifier_pseudo,4114,12,0,1,0.9999170303344727,1,0,0.6413148641586304,0.6792136430740356
classifier_pseudo,4115,12,0,1,0.9999224543571472,1,0,0.6407560110092163,0.6804669499397278
classifier_pseudo,4116,12,0,1,0.99991375207901,1,0,0.6445729732513428,0.6768106818199158
classifier_pseudo,4117,12,0,1,0.9998511075973511,1,0,0.6581599712371826,0.6619263887405396
classifier_pseudo,4118,12,0,1,0.9996103048324585,1,0,0.6793420910835266,0.6370944976806641
classifier_pseudo,4119,12,0,1,0.9981191754341125,1,0,0.7143150568008423,0.5916058421134949
classifier_pseudo,4120,12,0,1,0.9852400422096252,1,0,0.767951488494873,0.5074978470802307
classifier_pseudo,4121,12,0,1,0.7297578454017639,0,0,0.8609796166419983,0.29767847061157227
classifier_pseudo,4122,12,0,1,0.3707055449485779,0,0,0.9230554699897766,0.029467329382896423
classifier_pseudo,4123,12,0,0,0.39471128582954407,0,1,0.9337117075920105,-0.17119817435741425
classifier_pseudo,4124,12,0,0,0.4018416702747345,0,1,0.9251473546028137,-0.2767830491065979
classifier_pseudo,4125,12,0,0,0.40485629439353943,0,1,0.9160012602806091,-0.331135094165802
classifier_pseudo,4126,12,0,0,0.40688639879226685,0,1,0.9073828458786011,-0.36895984411239624
classifier_pseudo,4127,12,0,0,0.40902379155158997,0,1,0.8958335518836975,-0.40873104333877563
classifier_pseudo,4128,12,0,0,0.41359850764274597,0,1,0.8760249018669128,-0.4644034504890442
classifier_pseudo,4129,12,0,0,0.4202505350112915,0,1,0.8636504411697388,-0.4935668706893921
classifier_pseudo,4130,12,0,0,0.44110655784606934,0,1,0.8480107188224792,-0.5273057818412781
classifier_pseudo,4131,12,0,0,0.5298528671264648,0,1,0.8318936228752136,-0.5583624839782715
classifier_pseudo,4132,12,0,0,0.5591504573822021,0,1,0.8161548376083374,-0.5860287547111511
classifier_pseudo,4133,12,0,0,0.5687962770462036,0,1,0.8001066446304321,-0.6104928851127625
classifier_pseudo,4134,12,0,0,0.5915877819061279,0,1,0.784673273563385,-0.6328266859054565
classifier_pseudo,4135,12,0,0,0.6940979361534119,0,1,0.7712596654891968,-0.6505162715911865
classifier_pseudo,4136,12,0,0,0.8494014739990234,0,1,0.761932373046875,-0.6622793674468994
classifier_pseudo,4137,12,0,0,0.8582273125648499,0,1,0.768536388874054,-0.650347113609314
classifier_pseudo,4138,12,0,0,0.8244327306747437,0,1,0.7812010645866394,-0.6283260583877563
classifier_pseudo,4139,12,0,0,0.7295495271682739,0,1,0.7968524098396301,-0.6000680923461914
classifier_pseudo,4140,12,0,0,0.6026307344436646,0,1,0.817962646484375,-0.5597089529037476
classifier_pseudo,4141,12,0,0,0.5571869015693665,0,1,0.8410271406173706,-0.5098736882209778
classifier_pseudo,4142,12,0,0,0.534715473651886,0,1,0.8597521185874939,-0.4636853337287903
classifier_pseudo,4143,12,0,0,0.5022096633911133,0,1,0.8820953965187073,-0.40078097581863403
classifier_pseudo,4144,12,0,0,0.3853130340576172,0,1,0.9032468795776367,-0.32934027910232544
classifier_pseudo,4145,12,0,0,0.21241138875484467,0,1,0.9220748543739319,-0.24632824957370758
classifier_pseudo,4146,12,0,1,0.3407857120037079,0,0,0.9343599677085876,-0.16481511294841766
classifier_pseudo,4147,12,0,1,0.3841061592102051,0,0,0.9397150874137878,-0.08785711228847504
classifier_pseudo,4148,12,0,1,0.4074705243110657,0,0,0.9389609694480896,-0.005847126245498657
classifier_pseudo,4149,12,0,1,0.4211732745170593,0,0,0.9290650486946106,0.09399901330471039
classifier_pseudo,4150,12,0,1,0.4424506425857544,0,0,0.9050877690315247,0.2119484841823578
classifier_pseudo,4151,12,0,1,0.5045958757400513,0,0,0.8806577920913696,0.29350435733795166
classifier_pseudo,4152,12,0,1,0.5659316182136536,0,0,0.8688299655914307,0.3264806866645813
classifier_pseudo,4153,12,0,1,0.7597662806510925,0,0,0.8478668332099915,0.3782459497451782
classifier_pseudo,4154,12,0,1,0.9084844589233398,0,0,0.8243313431739807,0.42898571491241455
classifier_pseudo,4155,12,0,1,0.9771245718002319,1,0,0.7967369556427002,0.48138147592544556
classifier_pseudo,4156,12,0,1,0.9948310256004333,1,0,0.767639696598053,0.5300350785255432
classifier_pseudo,4157,12,0,1,0.9988937973976135,1,0,0.7358446717262268,0.5768951177597046
classifier_pseudo,4158,12,0,1,0.9997094869613647,1,0,0.7051385641098022,0.6168264746665955
classifier_pseudo,4159,12,0,1,0.999890923500061,1,0,0.67887943983078,0.6473702788352966
classifier_pseudo,4160,12,0,1,0.9999405741691589,1,0,0.658530592918396,0.6690397262573242
classifier_pseudo,4161,12,0,1,0.9999549984931946,1,0,0.6469503045082092,0.6807426810264587
classifier_pseudo,4162,12,0,1,0.9999633431434631,1,0,0.6368271112442017,0.6906313300132751
classifier_pseudo,4163,12,0,1,0.9999673962593079,1,0,0.6291359663009644,0.6979162693023682
classifier_pseudo,4164,12,0,1,0.9999694228172302,1,0,0.6243777275085449,0.7023248672485352
classifier_pseudo,4165,12,0,1,0.999970018863678,1,0,0.622558057308197,0.7039728164672852
classifier_pseudo,4166,12,0,1,0.9999701380729675,1,0,0.6228035092353821,0.7037526965141296
classifier_pseudo,4167,12,0,1,0.999969482421875,1,0,0.6246708631515503,0.7020454406738281
classifier_pseudo,4168,12,0,1,0.9999698996543884,1,0,0.624268651008606,0.7024210095405579
classifier_pseudo,4169,12,0,1,0.9999693632125854,1,0,0.6260305643081665,0.7008069753646851
classifier_pseudo,4170,12,0,1,0.9999685883522034,1,0,0.6276289224624634,0.6992586851119995
classifier_pseudo,4171,12,0,1,0.9999675154685974,1,0,0.6299821138381958,0.6969940662384033
classifier_pseudo,4172,12,0,1,0.9999657273292542,1,0,0.6333549618721008,0.6937684416770935
classifier_pseudo,4173,12,0,1,0.9999642968177795,1,0,0.6356592178344727,0.6914915442466736
classifier_pseudo,4174,12,0,1,0.9999608993530273,1,0,0.6400391459465027,0.6871570348739624
classifier_pseudo,4175,12,0,1,0.9999537467956543,1,0,0.6482183337211609,0.6790596842765808
classifier_pseudo,4176,12,0,1,0.9999417662620544,1,0,0.6574410200119019,0.6696232557296753
classifier_pseudo,4177,12,0,1,0.9999195337295532,1,0,0.6692448258399963,0.6572285294532776
classifier_pseudo,4178,12,0,1,0.9998891353607178,1,0,0.6795560121536255,0.6459670066833496
classifier_pseudo,4179,12,0,1,0.9998749494552612,1,0,0.6828596591949463,0.6421724557876587
classifier_pseudo,4180,12,0,1,0.9998811483383179,1,0,0.6812780499458313,0.6439056396484375
classifier_pseudo,4181,12,0,1,0.9998977184295654,1,0,0.676640510559082,0.6489958763122559
classifier_pseudo,4182,12,0,1,0.9999262094497681,1,0,0.6655410528182983,0.660894513130188
classifier_pseudo,4183,12,0,1,0.9999464750289917,1,0,0.6531227231025696,0.673697292804718
classifier_pseudo,4184,12,0,1,0.9999558329582214,1,0,0.6441571116447449,0.6826037168502808
classifier_pseudo,4185,12,0,1,0.9999629855155945,1,0,0.6350407004356384,0.6914505362510681
classifier_pseudo,4186,12,0,1,0.9999659061431885,1,0,0.629483163356781,0.6967149376869202
classifier_pseudo,4187,12,0,1,0.9999682307243347,1,0,0.6236547231674194,0.7021150588989258
classifier_pseudo,4188,12,0,1,0.9999697804450989,1,0,0.6187864542007446,0.7065216898918152
classifier_pseudo,4189,12,0,1,0.9999708533287048,1,0,0.6150233149528503,0.7098501920700073
classifier_pseudo,4190,12,0,1,0.9999715685844421,1,0,0.6118773818016052,0.7125717997550964
classifier_pseudo,4191,12,0,1,0.9999717473983765,1,0,0.6105765700340271,0.7136735916137695
classifier_pseudo,4192,12,0,1,0.9999719262123108,1,0,0.6091140508651733,0.7149036526679993
classifier_pseudo,4193,12,0,1,0.9999720454216003,1,0,0.6080619096755981,0.7157739400863647
classifier_pseudo,4194,12,0,1,0.9999721050262451,1,0,0.6075783967971802,0.7161606550216675
classifier_pseudo,4195,12,0,1,0.9999721646308899,1,0,0.6067830920219421,0.7168121933937073
classifier_pseudo,4196,12,0,1,0.999971866607666,1,0,0.6073837876319885,0.7162640690803528
classifier_pseudo,4197,12,0,1,0.9999716281890869,1,0,0.6083277463912964,0.7154165506362915
classifier_pseudo,4198,12,0,1,0.9999712705612183,1,0,0.609819233417511,0.7140922546386719
classifier_pseudo,4199,12,0,1,0.9999707341194153,1,0,0.611669659614563,0.7124665379524231
classifier_pseudo,4200,12,0,1,0.9999702572822571,1,0,0.6134997606277466,0.7108573317527771
classifier_pseudo,4201,12,0,1,0.9999699592590332,1,0,0.6150048971176147,0.7095489501953125
classifier_pseudo,4202,12,0,1,0.999969482421875,1,0,0.6163914203643799,0.708321213722229
classifier_pseudo,4203,12,0,1,0.999968945980072,1,0,0.6183127164840698,0.7065971493721008
classifier_pseudo,4204,12,0,1,0.9999683499336243,1,0,0.619836688041687,0.705220639705658
classifier_pseudo,4205,12,0,1,0.9999683499336243,1,0,0.6198124289512634,0.7052487134933472
classifier_pseudo,4206,12,0,1,0.9999687671661377,1,0,0.6184551119804382,0.7064786553382874
classifier_pseudo,4207,12,0,1,0.9999694228172302,1,0,0.6159175038337708,0.7087627053260803
classifier_pseudo,4208,12,0,1,0.999970018863678,1,0,0.6133239269256592,0.7110626697540283
classifier_pseudo,4209,12,0,1,0.9999704360961914,1,0,0.6118058562278748,0.712412416934967
classifier_pseudo,4210,12,0,1,0.9999706149101257,1,0,0.6109672784805298,0.7131756544113159
classifier_pseudo,4211,12,0,1,0.9999707937240601,1,0,0.6101462841033936,0.7139117121696472
classifier_pseudo,4212,12,0,1,0.999970555305481,1,0,0.6108559370040894,0.7133107781410217
classifier_pseudo,4213,12,0,1,0.9999698996543884,1,0,0.6138290762901306,0.7107347846031189
classifier_pseudo,4214,12,0,1,0.9999681711196899,1,0,0.6190806031227112,0.7060114145278931
classifier_pseudo,4215,12,0,1,0.9999666810035706,1,0,0.6222471594810486,0.7031029462814331
classifier_pseudo,4216,12,0,1,0.9999653697013855,1,0,0.625167191028595,0.7003921270370483
classifier_pseudo,4217,12,0,1,0.9999658465385437,1,0,0.6231234073638916,0.7021503448486328
classifier_pseudo,4218,12,0,1,0.9999669790267944,1,0,0.6191611886024475,0.7056065797805786
classifier_pseudo,4219,12,0,1,0.9999671578407288,1,0,0.6167114973068237,0.7075930237770081
classifier_pseudo,4220,12,0,1,0.9999669194221497,1,0,0.6159231066703796,0.7080890536308289
classifier_pseudo,4221,12,0,1,0.9999669790267944,1,0,0.6141276359558105,0.7094748616218567
classifier_pseudo,4222,12,0,1,0.9999670386314392,1,0,0.612809956073761,0.7104181051254272
classifier_pseudo,4223,12,0,1,0.9999667406082153,1,0,0.6116105318069458,0.7111323475837708
classifier_pseudo,4224,12,0,1,0.999967098236084,1,0,0.6090511083602905,0.7131366729736328
classifier_pseudo,4225,12,0,1,0.9999675750732422,1,0,0.6061782240867615,0.715360164642334
classifier_pseudo,4226,12,0,1,0.9999678134918213,1,0,0.6035717129707336,0.717322051525116
classifier_pseudo,4227,12,0,1,0.999967634677887,1,0,0.6023925542831421,0.7179094552993774
classifier_pseudo,4228,12,0,1,0.9999678730964661,1,0,0.6006828546524048,0.7191570997238159
classifier_pseudo,4229,12,0,1,0.9999685287475586,1,0,0.5985007882118225,0.7210879325866699
classifier_pseudo,4230,12,0,1,0.9999690055847168,1,0,0.597054660320282,0.722455620765686
classifier_pseudo,4231,12,0,1,0.9999693632125854,1,0,0.595918595790863,0.7234615087509155
classifier_pseudo,4232,12,0,1,0.9999696612358093,1,0,0.5948979258537292,0.7243747115135193
classifier_pseudo,4233,12,0,1,0.9999702572822571,1,0,0.5931677222251892,0.72613924741745
classifier_pseudo,4234,12,0,1,0.9999708533287048,1,0,0.5918423533439636,0.7276421785354614
classifier_pseudo,4235,12,0,1,0.9999712705612183,1,0,0.5909373760223389,0.7286511659622192
classifier_pseudo,4236,12,0,1,0.9999715089797974,1,0,0.5904603600502014,0.7291743755340576
classifier_pseudo,4237,12,0,1,0.999971330165863,1,0,0.5907043218612671,0.7288974523544312
classifier_pseudo,4238,12,0,1,0.9999712109565735,1,0,0.5910143852233887,0.7285299301147461
classifier_pseudo,4239,12,0,1,0.9999710321426392,1,0,0.5914387702941895,0.7280325889587402
classifier_pseudo,4240,12,0,1,0.9999708533287048,1,0,0.591990053653717,0.7274341583251953
classifier_pseudo,4241,12,0,1,0.9999706149101257,1,0,0.59255051612854,0.7268331050872803
classifier_pseudo,4242,12,0,1,0.9999703168869019,1,0,0.5934123992919922,0.7259438633918762
classifier_pseudo,4243,12,0,1,0.9999696612358093,1,0,0.5950040221214294,0.7242607474327087
classifier_pseudo,4244,12,0,1,0.9999687075614929,1,0,0.5971497893333435,0.7219990491867065
classifier_pseudo,4245,12,0,1,0.9999668598175049,1,0,0.6009886264801025,0.7179905772209167
classifier_pseudo,4246,12,0,1,0.9999624490737915,1,0,0.6079744100570679,0.7109957337379456
classifier_pseudo,4247,12,0,1,0.9999452233314514,1,0,0.6229771971702576,0.6962024569511414
classifier_pseudo,4248,12,0,1,0.9998570680618286,1,0,0.6472387313842773,0.6711154580116272
classifier_pseudo,4249,12,0,1,0.9997764229774475,1,0,0.6566203832626343,0.6608978509902954
classifier_pseudo,4250,12,0,1,0.99982088804245,1,0,0.6518301367759705,0.6661476492881775
classifier_pseudo,4251,12,0,1,0.9998329281806946,1,0,0.6502257585525513,0.667840301990509
classifier_pseudo,4252,12,0,1,0.9998335242271423,1,0,0.6500981450080872,0.667937695980072
classifier_pseudo,4253,12,0,1,0.9998014569282532,1,0,0.6539114713668823,0.6637296080589294
classifier_pseudo,4254,12,0,1,0.9997146129608154,1,0,0.6614620089530945,0.6552350521087646
classifier_pseudo,4255,12,0,1,0.9994792938232422,1,0,0.6734470725059509,0.641312301158905
classifier_pseudo,4256,12,0,1,0.9991018772125244,1,0,0.6841590404510498,0.6283573508262634
classifier_pseudo,4257,12,0,1,0.9985093474388123,1,0,0.6942640542984009,0.6156489253044128
classifier_pseudo,4258,12,0,1,0.9973965287208557,1,0,0.705442488193512,0.6010715961456299
classifier_pseudo,4259,12,0,1,0.9973981976509094,1,0,0.7058616280555725,0.6004453897476196
classifier_pseudo,4260,12,0,1,0.9987805485725403,1,0,0.6913751363754272,0.6191579699516296
classifier_pseudo,4261,12,0,1,0.99941086769104,1,0,0.6771671175956726,0.6366637349128723
classifier_pseudo,4262,12,0,1,0.9996716976165771,1,0,0.6655991077423096,0.6503388285636902
classifier_pseudo,4263,12,0,1,0.9997481107711792,1,0,0.6601517796516418,0.656585156917572
classifier_pseudo,4264,12,0,1,0.999800980091095,1,0,0.6553600430488586,0.6620371341705322
classifier_pseudo,4265,12,0,1,0.9998390078544617,1,0,0.6509014964103699,0.6670252680778503
classifier_pseudo,4266,12,0,1,0.9998534917831421,1,0,0.6487243175506592,0.6693738698959351
classifier_pseudo,4267,12,0,1,0.9998645782470703,1,0,0.6468570828437805,0.6713699102401733
classifier_pseudo,4268,12,0,1,0.9998761415481567,1,0,0.6448890566825867,0.6735313534736633
classifier_pseudo,4269,12,0,1,0.9998819828033447,1,0,0.6436666250228882,0.6748199462890625
classifier_pseudo,4270,12,0,1,0.9998922944068909,1,0,0.641370415687561,0.6772403120994568
classifier_pseudo,4271,12,0,1,0.9999039769172668,1,0,0.6383190751075745,0.6803866028785706
classifier_pseudo,4272,12,0,1,0.9999144077301025,1,0,0.6352652311325073,0.6835249066352844
classifier_pseudo,4273,12,0,1,0.9999269247055054,1,0,0.6310065984725952,0.6879092454910278
classifier_pseudo,4274,12,0,1,0.9999340772628784,1,0,0.6281369924545288,0.6908770799636841
classifier_pseudo,4275,12,0,1,0.9999386072158813,1,0,0.6259890198707581,0.6930381655693054
classifier_pseudo,4276,12,0,1,0.9999426007270813,1,0,0.6240013241767883,0.6950618028640747
classifier_pseudo,4277,12,0,1,0.9999484419822693,1,0,0.6206115484237671,0.6985090374946594
classifier_pseudo,4278,12,0,1,0.9999544620513916,1,0,0.6164865493774414,0.7027571797370911
classifier_pseudo,4279,12,0,1,0.9999586939811707,1,0,0.6128566861152649,0.706523597240448
classifier_pseudo,4280,12,0,1,0.9999611377716064,1,0,0.6103382110595703,0.7092179656028748
classifier_pseudo,4281,12,0,1,0.9999637603759766,1,0,0.6073207855224609,0.7124471664428711
classifier_pseudo,4282,12,0,1,0.9999659061431885,1,0,0.604386568069458,0.7156856060028076
classifier_pseudo,4283,12,0,1,0.9999688863754272,1,0,0.5994253158569336,0.7210332155227661
classifier_pseudo,4284,12,0,1,0.9999701380729675,1,0,0.5968568921089172,0.7237274050712585
classifier_pseudo,4285,12,0,1,0.9999706745147705,1,0,0.5956141352653503,0.7249917387962341
classifier_pseudo,4286,12,0,1,0.9999709725379944,1,0,0.5950236320495605,0.7256207466125488
classifier_pseudo,4287,12,0,1,0.9999711513519287,1,0,0.5946434140205383,0.7260215878486633
classifier_pseudo,4288,12,0,1,0.9999715089797974,1,0,0.5940251350402832,0.7266183495521545
classifier_pseudo,4289,12,0,1,0.9999717473983765,1,0,0.5929520726203918,0.7275922298431396
classifier_pseudo,4290,12,0,1,0.9999719262123108,1,0,0.5920187830924988,0.728425920009613
classifier_pseudo,4291,12,0,1,0.9999721050262451,1,0,0.5913991928100586,0.7289687395095825
classifier_pseudo,4292,12,0,1,0.9999722838401794,1,0,0.5908932685852051,0.7293999791145325
classifier_pseudo,4293,12,0,1,0.9999721646308899,1,0,0.5907476544380188,0.729504406452179
classifier_pseudo,4294,12,0,1,0.9999721050262451,1,0,0.5908677577972412,0.729362428188324
classifier_pseudo,4295,12,0,1,0.9999719858169556,1,0,0.5911717414855957,0.7290521264076233
classifier_pseudo,4296,12,0,1,0.9999718070030212,1,0,0.5916644930839539,0.7285636067390442
classifier_pseudo,4297,12,0,1,0.9999716281890869,1,0,0.5921518206596375,0.7280710339546204
classifier_pseudo,4298,12,0,1,0.9999712109565735,1,0,0.5928009152412415,0.72739577293396
classifier_pseudo,4299,12,0,1,0.9999709725379944,1,0,0.593552827835083,0.7266499400138855
classifier_pseudo,4300,12,0,1,0.9999709725379944,1,0,0.5933812856674194,0.7268078923225403
classifier_pseudo,4301,12,0,1,0.9999710321426392,1,0,0.5934268832206726,0.7267702221870422
classifier_pseudo,4302,12,0,1,0.9999709725379944,1,0,0.593634843826294,0.726558268070221
classifier_pseudo,4303,12,0,1,0.9999707937240601,1,0,0.5938631296157837,0.7263388633728027
classifier_pseudo,4304,12,0,1,0.9999707937240601,1,0,0.5939165353775024,0.726264476776123
classifier_pseudo,4305,12,0,1,0.9999707341194153,1,0,0.5939886569976807,0.7261977195739746
classifier_pseudo,4306,12,1,0,0.9999604821205139,1,0,0.36773186922073364,-0.9653456807136536
classifier_pseudo,4307,12,1,0,0.9999593496322632,1,0,0.3686196208000183,-0.9649983048439026
classifier_pseudo,4308,12,1,0,0.9999582171440125,1,0,0.3695639371871948,-0.9646751284599304
classifier_pseudo,4309,12,1,0,0.9999575614929199,1,0,0.3702870309352875,-0.9646226763725281
classifier_pseudo,4310,12,1,0,0.999958872795105,1,0,0.3696824610233307,-0.9652367234230042
classifier_pseudo,4311,12,1,0,0.9999597072601318,1,0,0.3696146309375763,-0.965787947177887
classifier_pseudo,4312,12,1,0,0.9999613761901855,1,0,0.3692563474178314,-0.9667399525642395
classifier_pseudo,4313,12,1,0,0.9999601244926453,1,0,0.37135034799575806,-0.9666623473167419
classifier_pseudo,4314,12,1,0,0.9999572038650513,1,0,0.3742974102497101,-0.9659084677696228
classifier_pseudo,4315,12,1,0,0.999956488609314,1,0,0.3752535879611969,-0.9658944010734558
classifier_pseudo,4316,12,1,0,0.9999567270278931,1,0,0.37563225626945496,-0.9661733508110046
classifier_pseudo,4317,12,1,0,0.9999580383300781,1,0,0.3752054274082184,-0.9668615460395813
classifier_pseudo,4318,12,1,0,0.9999567270278931,1,0,0.3767773509025574,-0.9666814208030701
classifier_pseudo,4319,12,1,0,0.9999560117721558,1,0,0.37782299518585205,-0.9667089581489563
classifier_pseudo,4320,12,1,0,0.9999582767486572,1,0,0.37677645683288574,-0.9676735997200012
classifier_pseudo,4321,12,1,0,0.9999617338180542,1,0,0.37466439604759216,-0.9691117405891418
classifier_pseudo,4322,12,1,0,0.9999667406082153,1,0,0.37129417061805725,-0.9713394045829773
classifier_pseudo,4323,12,1,0,0.9999710321426392,1,0,0.3675812780857086,-0.9735931754112244
classifier_pseudo,4324,12,1,0,0.999976396560669,1,0,0.36196625232696533,-0.9768641591072083
classifier_pseudo,4325,12,1,0,0.9999797940254211,1,0,0.3573818802833557,-0.979547917842865
classifier_pseudo,4326,12,1,0,0.9999827742576599,1,0,0.3524666726589203,-0.9823361039161682
classifier_pseudo,4327,12,1,0,0.9999851584434509,1,0,0.3479692339897156,-0.9850460886955261
classifier_pseudo,4328,12,1,0,0.999987006187439,1,0,0.34335559606552124,-0.9877161383628845
classifier_pseudo,4329,12,1,0,0.9999882578849792,1,0,0.3397791087627411,-0.9898268580436707
classifier_pseudo,4330,12,1,0,0.9999895095825195,1,0,0.3351946175098419,-0.9922663569450378
classifier_pseudo,4331,12,1,0,0.9999901056289673,1,0,0.3327564299106598,-0.9936317801475525
classifier_pseudo,4332,12,1,0,0.9999907612800598,1,0,0.3307673931121826,-0.9952779412269592
classifier_pseudo,4333,12,1,0,0.9999913573265076,1,0,0.328037291765213,-0.9972038865089417
classifier_pseudo,4334,12,1,0,0.9999917149543762,1,0,0.3255828320980072,-0.9990203976631165
classifier_pseudo,4335,12,1,0,0.999991774559021,1,0,0.3249691128730774,-1.0001369714736938
classifier_pseudo,4336,12,1,0,0.9999918937683105,1,0,0.3239951431751251,-1.0013114213943481
classifier_pseudo,4337,12,1,0,0.9999919533729553,1,0,0.3241494297981262,-1.0019655227661133
classifier_pseudo,4338,12,1,0,0.9999919533729553,1,0,0.3238912522792816,-1.0027247667312622
classifier_pseudo,4339,12,1,0,0.9999921321868896,1,0,0.3211040198802948,-1.0042822360992432
classifier_pseudo,4340,12,1,0,0.9999921321868896,1,0,0.319320410490036,-1.0054658651351929
classifier_pseudo,4341,12,1,0,0.9999921917915344,1,0,0.318088173866272,-1.0064053535461426
classifier_pseudo,4342,12,1,0,0.9999921917915344,1,0,0.31608113646507263,-1.0074241161346436
classifier_pseudo,4343,12,1,0,0.9999921917915344,1,0,0.3128933012485504,-1.0084601640701294
classifier_pseudo,4344,12,1,0,0.9999921917915344,1,0,0.31123051047325134,-1.008782148361206
classifier_pseudo,4345,12,1,0,0.9999921917915344,1,0,0.3104483187198639,-1.0089788436889648
classifier_pseudo,4346,12,1,0,0.9999921917915344,1,0,0.31022319197654724,-1.0086873769760132
classifier_pseudo,4347,12,1,0,0.9999921917915344,1,0,0.3098812997341156,-1.0082522630691528
classifier_pseudo,4348,12,1,0,0.9999921917915344,1,0,0.3096235990524292,-1.007720708847046
classifier_pseudo,4349,12,1,0,0.9999920725822449,1,0,0.31210434436798096,-1.0064481496810913
classifier_pseudo,4350,12,1,0,0.9999920129776001,1,0,0.3144032955169678,-1.0051051378250122
classifier_pseudo,4351,12,1,0,0.9999919533729553,1,0,0.3172180950641632,-1.0032987594604492
classifier_pseudo,4352,12,1,0,0.9999918341636658,1,0,0.31785643100738525,-1.002338171005249
classifier_pseudo,4353,12,1,0,0.9999918341636658,1,0,0.31911414861679077,-1.0016134977340698
classifier_pseudo,4354,12,1,0,0.9999918341636658,1,0,0.32081490755081177,-1.0009201765060425
classifier_pseudo,4355,12,1,0,0.9999918937683105,1,0,0.321111261844635,-1.0006111860275269
classifier_pseudo,4356,12,1,0,0.9999918937683105,1,0,0.32165223360061646,-1.0003582239151
classifier_pseudo,4357,12,1,0,0.999991774559021,1,0,0.32192814350128174,-1.0001697540283203
classifier_pseudo,4358,12,1,0,0.999991774559021,1,0,0.3224107325077057,-0.9998732209205627
classifier_pseudo,4359,12,1,0,0.9999917149543762,1,0,0.323961466550827,-0.9993541836738586
classifier_pseudo,4360,12,1,0,0.9999917149543762,1,0,0.3245576024055481,-0.9993892312049866
classifier_pseudo,4361,12,1,0,0.9999917149543762,1,0,0.3252449631690979,-0.9994580149650574
classifier_pseudo,4362,12,1,0,0.9999917149543762,1,0,0.3264719545841217,-0.9991615414619446
classifier_pseudo,4363,12,1,0,0.9999916553497314,1,0,0.3293362259864807,-0.9979589581489563
classifier_pseudo,4364,12,1,0,0.9999911785125732,1,0,0.33251065015792847,-0.9964908957481384
classifier_pseudo,4365,12,1,0,0.999990701675415,1,0,0.3353019058704376,-0.9950228333473206
classifier_pseudo,4366,12,1,0,0.9999902248382568,1,0,0.33624356985092163,-0.9940174221992493
classifier_pseudo,4367,12,1,0,0.9999896883964539,1,0,0.33819180727005005,-0.9926560521125793
classifier_pseudo,4368,12,1,0,0.999988853931427,1,0,0.34071624279022217,-0.990983784198761
classifier_pseudo,4369,12,1,0,0.9999879598617554,1,0,0.34281718730926514,-0.9895318150520325
classifier_pseudo,4370,12,1,0,0.9999871850013733,1,0,0.34477877616882324,-0.9880265593528748
classifier_pseudo,4371,12,1,0,0.9999856352806091,1,0,0.34811049699783325,-0.9859578013420105
classifier_pseudo,4372,12,1,0,0.9999843835830688,1,0,0.35042741894721985,-0.984406054019928
classifier_pseudo,4373,12,1,0,0.9999827742576599,1,0,0.35337403416633606,-0.9827640652656555
