representation,sample_index,split,subject,pc1,pc2
shared,35266,test,0,-2.9427666664123535,-7.027252197265625
shared,35267,test,0,-2.9441287517547607,-7.031163215637207
shared,35268,test,0,-2.944720983505249,-7.036003112792969
shared,35269,test,0,-2.9435596466064453,-7.03948450088501
shared,35270,test,0,-2.9414048194885254,-7.0415754318237305
shared,35271,test,0,-2.9395041465759277,-7.0427446365356445
shared,35272,test,0,-2.938150644302368,-7.043500900268555
shared,35273,test,0,-2.9369304180145264,-7.0442094802856445
shared,35274,test,0,-2.935657024383545,-7.044811248779297
shared,35275,test,0,-2.9345550537109375,-7.0453877449035645
shared,35276,test,0,-2.9340522289276123,-7.045838356018066
shared,35277,test,0,-2.9335877895355225,-7.046298980712891
shared,35278,test,0,-2.9329802989959717,-7.046727180480957
shared,35279,test,0,-2.9328572750091553,-7.046972274780273
shared,35280,test,0,-2.933286428451538,-7.0471296310424805
shared,35281,test,0,-2.9337756633758545,-7.047266960144043
shared,35282,test,0,-2.93432879447937,-7.047179698944092
shared,35283,test,0,-2.9347214698791504,-7.04702615737915
shared,35284,test,0,-2.9353959560394287,-7.046449661254883
shared,35285,test,0,-2.9360575675964355,-7.045532703399658
shared,35286,test,0,-2.93623685836792,-7.045060157775879
shared,35287,test,0,-2.9366350173950195,-7.044756889343262
shared,35288,test,0,-2.9369261264801025,-7.044607162475586
shared,35289,test,0,-2.9374475479125977,-7.044396877288818
shared,35290,test,0,-2.9377806186676025,-7.044125556945801
shared,35291,test,0,-2.9379889965057373,-7.043700695037842
shared,35292,test,0,-2.937373161315918,-7.044203281402588
shared,35293,test,0,-2.9365909099578857,-7.044680595397949
shared,35294,test,0,-2.9281184673309326,-7.049296855926514
shared,35295,test,0,-2.9020309448242188,-7.043323993682861
shared,35296,test,0,-2.9006361961364746,-7.042860507965088
shared,35297,test,0,-2.9000890254974365,-7.043431282043457
shared,35298,test,0,-2.899355888366699,-7.04424524307251
shared,35299,test,0,-2.897669792175293,-7.045604228973389
shared,35300,test,0,-2.8942296504974365,-7.047885417938232
shared,35301,test,0,-2.8868815898895264,-7.049956321716309
shared,35302,test,0,-2.898406744003296,-7.005254745483398
shared,35303,test,0,-2.8641765117645264,-6.430020809173584
shared,35304,test,0,-2.9826767444610596,-4.070200443267822
shared,35305,test,0,-3.3734281063079834,-0.34001728892326355
shared,35306,test,0,-4.22867488861084,2.4064481258392334
shared,35307,test,0,-4.283480644226074,2.7179269790649414
shared,35308,test,0,-4.315124034881592,2.9024980068206787
shared,35309,test,0,-4.3316755294799805,3.0050852298736572
shared,35310,test,0,-4.3414530754089355,3.0672943592071533
shared,35311,test,0,-4.349819183349609,3.110147476196289
shared,35312,test,0,-4.354575157165527,3.1346535682678223
shared,35313,test,0,-4.357210636138916,3.14734148979187
shared,35314,test,0,-4.35823917388916,3.1527352333068848
shared,35315,test,0,-4.359156131744385,3.1558146476745605
shared,35316,test,0,-4.359673976898193,3.1574459075927734
shared,35317,test,0,-4.359317302703857,3.1563944816589355
shared,35318,test,0,-4.359025001525879,3.155062675476074
shared,35319,test,0,-4.358844757080078,3.154327392578125
shared,35320,test,0,-4.358351707458496,3.151831865310669
shared,35321,test,0,-4.358060836791992,3.1482434272766113
shared,35322,test,0,-4.358160972595215,3.143860101699829
shared,35323,test,0,-4.358162879943848,3.13702392578125
shared,35324,test,0,-4.357946395874023,3.127371311187744
shared,35325,test,0,-4.356977462768555,3.1110124588012695
shared,35326,test,0,-4.354191303253174,3.077864646911621
shared,35327,test,0,-4.352667808532715,3.046950101852417
shared,35328,test,0,-4.350290775299072,3.0121402740478516
shared,35329,test,0,-4.346771240234375,2.9788198471069336
shared,35330,test,0,-4.34451961517334,2.9547550678253174
shared,35331,test,0,-4.347157001495361,2.9548163414001465
shared,35332,test,0,-4.348682403564453,2.949634075164795
shared,35333,test,0,-4.345229625701904,2.925153970718384
shared,35334,test,0,-4.340350151062012,2.894735336303711
shared,35335,test,0,-4.337950706481934,2.8736183643341064
shared,35336,test,0,-4.3383989334106445,2.864119052886963
shared,35337,test,0,-4.3417158126831055,2.874600410461426
shared,35338,test,0,-4.3465256690979,2.8904123306274414
shared,35339,test,0,-4.348768711090088,2.8935651779174805
shared,35340,test,0,-4.312867164611816,2.752009153366089
shared,35341,test,0,-4.005403995513916,2.2104501724243164
shared,35342,test,0,-3.9846882820129395,2.1523728370666504
shared,35343,test,0,-3.9688689708709717,1.9537533521652222
shared,35344,test,0,-3.9772536754608154,1.7167190313339233
shared,35345,test,0,-3.995173931121826,1.5014262199401855
shared,35346,test,0,-4.143763542175293,2.02921199798584
shared,35347,test,0,-4.158097267150879,2.033400058746338
shared,35348,test,0,-4.159038066864014,1.9341344833374023
shared,35349,test,0,-4.159102439880371,1.8738797903060913
shared,35350,test,0,-4.159774303436279,1.846764326095581
shared,35351,test,0,-4.160223960876465,1.8192754983901978
shared,35352,test,0,-4.159857749938965,1.7887489795684814
shared,35353,test,0,-4.159109592437744,1.7388991117477417
shared,35354,test,0,-4.156881332397461,1.679093599319458
shared,35355,test,0,-4.1556010246276855,1.6706870794296265
shared,35356,test,0,-4.149310111999512,1.5726653337478638
shared,35357,test,0,-4.13821268081665,1.3888180255889893
shared,35358,test,0,-4.125121116638184,1.1483838558197021
shared,35359,test,0,-4.114510536193848,0.6122666597366333
shared,35360,test,0,-4.0863494873046875,0.14246943593025208
shared,35361,test,0,-4.015303134918213,-0.38126882910728455
shared,35362,test,0,-3.944037437438965,-0.9590598344802856
shared,35363,test,0,-3.6807861328125,-2.254120349884033
shared,35364,test,0,-3.0267932415008545,-3.3103363513946533
shared,35365,test,0,-2.9819085597991943,-3.885427474975586
shared,35366,test,0,-2.99491810798645,-4.129977703094482
shared,35367,test,0,-2.964533805847168,-5.120423316955566
shared,35368,test,0,-2.908001661300659,-5.96512508392334
shared,35369,test,0,-2.9078173637390137,-6.335389614105225
shared,35370,test,0,-2.902689218521118,-6.526305198669434
shared,35371,test,0,-2.881883144378662,-6.634208679199219
shared,35372,test,0,-2.8692660331726074,-6.728382110595703
shared,35373,test,0,-2.8678436279296875,-6.772668361663818
shared,35374,test,0,-2.89052152633667,-6.57464075088501
shared,35375,test,0,-2.9102067947387695,-6.223898887634277
shared,35376,test,0,-2.9758999347686768,-5.182135581970215
shared,35377,test,0,-3.413505792617798,-2.399569272994995
shared,35378,test,0,-3.623469114303589,0.9150238037109375
shared,35379,test,0,-4.175014495849609,2.23586106300354
shared,35380,test,0,-4.215714454650879,2.537468671798706
shared,35381,test,0,-4.230395317077637,2.6121928691864014
shared,35382,test,0,-4.256451606750488,2.697067975997925
shared,35383,test,0,-4.271188259124756,2.747783660888672
shared,35384,test,0,-4.281322956085205,2.7853541374206543
shared,35385,test,0,-4.284886837005615,2.8028783798217773
shared,35386,test,0,-4.287665367126465,2.816667079925537
shared,35387,test,0,-4.2897748947143555,2.826049566268921
shared,35388,test,0,-4.290109634399414,2.8271498680114746
shared,35389,test,0,-4.291770935058594,2.8279531002044678
shared,35390,test,0,-4.292147636413574,2.8244071006774902
shared,35391,test,0,-4.290054798126221,2.8201823234558105
shared,35392,test,0,-4.289211750030518,2.8204174041748047
shared,35393,test,0,-4.288493633270264,2.828226327896118
shared,35394,test,0,-4.287144184112549,2.8375797271728516
shared,35395,test,0,-4.285548686981201,2.844433069229126
shared,35396,test,0,-4.280134201049805,2.8413655757904053
shared,35397,test,0,-4.271728515625,2.8303985595703125
shared,35398,test,0,-4.265641212463379,2.8214972019195557
shared,35399,test,0,-4.259033679962158,2.812025547027588
shared,35400,test,0,-4.262965202331543,2.8291120529174805
shared,35401,test,0,-4.294027805328369,2.9366233348846436
shared,35402,test,0,-4.3274054527282715,3.0544655323028564
shared,35403,test,0,-4.319994926452637,3.034907817840576
shared,35404,test,0,-4.315980911254883,3.0235629081726074
shared,35405,test,0,-4.312852382659912,3.013162136077881
shared,35406,test,0,-4.31087589263916,3.005645751953125
shared,35407,test,0,-4.309727668762207,3.0027213096618652
shared,35408,test,0,-4.310107231140137,3.005730628967285
shared,35409,test,0,-4.30891227722168,3.0007381439208984
shared,35410,test,0,-4.307000160217285,2.977353572845459
shared,35411,test,0,-4.307158946990967,2.958422899246216
shared,35412,test,0,-4.30770206451416,2.9378039836883545
shared,35413,test,0,-4.308075904846191,2.918139934539795
shared,35414,test,0,-4.308370590209961,2.9033327102661133
shared,35415,test,0,-4.308722972869873,2.8949337005615234
shared,35416,test,0,-4.309815406799316,2.8954641819000244
shared,35417,test,0,-4.310676574707031,2.896362543106079
shared,35418,test,0,-4.311034202575684,2.896998405456543
shared,35419,test,0,-4.310829162597656,2.8957860469818115
shared,35420,test,0,-4.3116888999938965,2.900010347366333
shared,35421,test,0,-4.311553955078125,2.8997085094451904
shared,35422,test,0,-4.314734935760498,2.9147729873657227
shared,35423,test,0,-4.3183465003967285,2.9312384128570557
shared,35424,test,0,-4.323027610778809,2.9513912200927734
shared,35425,test,0,-4.3278632164001465,2.9711687564849854
shared,35426,test,0,-4.332993030548096,2.991551399230957
shared,35427,test,0,-4.336687088012695,3.0081608295440674
shared,35428,test,0,-4.339432716369629,3.022427558898926
shared,35429,test,0,-4.341527938842773,3.0353074073791504
shared,35430,test,0,-4.342451572418213,3.048048973083496
shared,35431,test,0,-4.341787338256836,3.059925079345703
shared,35432,test,0,-4.339597702026367,3.0685346126556396
shared,35433,test,0,-4.337245941162109,3.0743448734283447
shared,35434,test,0,-4.334893226623535,3.0810835361480713
shared,35435,test,0,-4.332884788513184,3.0864667892456055
shared,35436,test,0,-4.33187198638916,3.0898385047912598
shared,35437,test,0,-4.33148193359375,3.090959072113037
shared,35438,test,0,-4.3314056396484375,3.0917797088623047
shared,35439,test,0,-4.331159591674805,3.0918760299682617
shared,35440,test,0,-4.330775737762451,3.0912930965423584
shared,35441,test,0,-4.330546855926514,3.0905542373657227
shared,35442,test,0,-4.330257892608643,3.0894556045532227
shared,35443,test,0,-4.330132484436035,3.0888490676879883
shared,35444,test,0,-4.32977294921875,3.0879969596862793
shared,35445,test,0,-4.329236030578613,3.0867674350738525
shared,35446,test,0,-4.3287272453308105,3.08567214012146
shared,35447,test,0,-4.328412055969238,3.0850703716278076
shared,35448,test,0,-4.328104496002197,3.084599494934082
shared,35449,test,0,-4.327800750732422,3.084120035171509
shared,35450,test,0,-4.32759428024292,3.0838866233825684
shared,35451,test,0,-4.3273725509643555,3.083621025085449
shared,35452,test,0,-4.327089309692383,3.0831642150878906
shared,35453,test,0,-4.326659202575684,3.0822930335998535
shared,35454,test,0,-4.326172828674316,3.081289768218994
shared,35455,test,0,-4.32563591003418,3.0801448822021484
shared,35456,test,0,-4.325203895568848,3.0792393684387207
shared,35457,test,0,-4.324831008911133,3.078408718109131
shared,35458,test,0,-4.324550151824951,3.077784538269043
shared,35459,test,0,-4.324195861816406,3.0770490169525146
shared,35460,test,0,-4.323963642120361,3.076603651046753
shared,35461,test,0,-4.32388973236084,3.0765042304992676
shared,35462,test,0,-4.323742866516113,3.076200485229492
shared,35463,test,0,-4.323563575744629,3.075813055038452
shared,35464,test,0,-4.3233795166015625,3.0754406452178955
shared,35465,test,0,-4.323254108428955,3.075227975845337
shared,35466,test,0,-4.323246479034424,3.0752902030944824
shared,35467,test,0,-4.323240280151367,3.075345993041992
shared,35468,test,0,-4.323245048522949,3.0753860473632812
shared,35469,test,0,-3.3285388946533203,4.4645185470581055
shared,35470,test,0,-3.4750759601593018,4.904362678527832
shared,35471,test,0,-3.469231367111206,4.902504920959473
shared,35472,test,0,-3.4330179691314697,4.8836445808410645
shared,35473,test,0,-3.472773313522339,4.904083251953125
shared,35474,test,0,-3.474522113800049,4.904491901397705
shared,35475,test,0,-3.474536180496216,4.904382705688477
shared,35476,test,0,-3.4736337661743164,4.903970241546631
shared,35477,test,0,-3.474836826324463,4.903966426849365
shared,35478,test,0,-3.328382730484009,4.46382474899292
shared,35479,test,0,-3.3281211853027344,4.4613800048828125
shared,35480,test,0,-3.328325033187866,4.460991859436035
shared,35481,test,0,-3.328502893447876,4.459931373596191
shared,35482,test,0,-3.3286356925964355,4.458757400512695
shared,35483,test,0,-3.328737735748291,4.4578537940979
shared,35484,test,0,-3.328704357147217,4.456761837005615
shared,35485,test,0,-3.3288464546203613,4.45585823059082
shared,35486,test,0,-3.3295297622680664,4.45553731918335
shared,35487,test,0,-3.3308212757110596,4.455997943878174
shared,35488,test,0,-3.345320224761963,4.31533670425415
shared,35489,test,0,-3.3622970581054688,4.213901996612549
shared,35490,test,0,-3.367353677749634,4.2085394859313965
shared,35491,test,0,-3.3734705448150635,4.201827049255371
shared,35492,test,0,-3.378917932510376,4.192864894866943
shared,35493,test,0,-3.384772777557373,4.178920745849609
shared,35494,test,0,-3.389530897140503,4.163997173309326
shared,35495,test,0,-3.3974413871765137,4.139367580413818
shared,35496,test,0,-3.4143197536468506,4.09427547454834
shared,35497,test,0,-3.6916379928588867,3.96437931060791
shared,35498,test,0,-3.8159399032592773,4.101352691650391
shared,35499,test,0,-4.03066873550415,5.308720111846924
shared,35500,test,0,-4.059078693389893,5.3514084815979
shared,35501,test,0,-4.199026584625244,5.4345011711120605
shared,35502,test,0,-4.2093634605407715,5.450653553009033
shared,35503,test,0,-4.521615505218506,5.090562343597412
shared,35504,test,0,-4.449672698974609,5.51555871963501
shared,35505,test,0,-4.443994522094727,5.505816459655762
shared,35506,test,0,-4.443606853485107,5.494548797607422
shared,35507,test,0,-4.443787097930908,5.4826741218566895
shared,35508,test,0,-4.445913314819336,5.467550277709961
shared,35509,test,0,-4.452492713928223,5.436336994171143
shared,35510,test,0,-4.468288898468018,5.360707759857178
shared,35511,test,0,-4.4864420890808105,5.228304386138916
shared,35512,test,0,-4.493348121643066,5.091881275177002
shared,35513,test,0,-4.491909503936768,4.982724189758301
shared,35514,test,0,-4.489248275756836,4.938066482543945
shared,35515,test,0,-4.4882893562316895,4.929018020629883
shared,35516,test,0,-4.487646102905273,4.921484470367432
shared,35517,test,0,-4.487173557281494,4.915931701660156
shared,35518,test,0,-4.486558437347412,4.910183429718018
shared,35519,test,0,-4.485703945159912,4.905674934387207
shared,35520,test,0,-4.485013484954834,4.905068397521973
shared,35521,test,0,-4.48377799987793,4.899906158447266
shared,35522,test,0,-4.4810028076171875,4.89166784286499
shared,35523,test,0,-4.479496955871582,4.889914512634277
shared,35524,test,0,-4.4762983322143555,4.892985820770264
shared,35525,test,0,-4.474071502685547,4.908976078033447
shared,35526,test,0,-4.4732561111450195,4.979933261871338
shared,35527,test,0,-4.465273857116699,5.128419399261475
shared,35528,test,0,-4.45143461227417,4.937825679779053
shared,35529,test,0,-4.415210247039795,4.716111660003662
shared,35530,test,0,-4.367839813232422,4.381921768188477
shared,35531,test,0,-4.1744160652160645,3.957597017288208
shared,35532,test,0,-3.967325210571289,1.9220563173294067
shared,35533,test,0,-4.151853561401367,1.6317336559295654
shared,35534,test,0,-4.156262397766113,2.0800487995147705
shared,35535,test,0,-4.1469011306762695,2.2275588512420654
shared,35536,test,0,-3.844302177429199,1.8453015089035034
shared,35537,test,0,-3.8494255542755127,2.060263156890869
shared,35538,test,0,-4.2701568603515625,2.9167914390563965
shared,35539,test,0,-4.285860061645508,3.0035221576690674
shared,35540,test,0,-4.287071228027344,3.016408681869507
shared,35541,test,0,-4.295203685760498,3.030163049697876
shared,35542,test,0,-4.3020429611206055,3.044626474380493
shared,35543,test,0,-4.309790134429932,3.0620014667510986
shared,35544,test,0,-4.3166890144348145,3.075212001800537
shared,35545,test,0,-4.321294784545898,3.0833659172058105
shared,35546,test,0,-4.324731349945068,3.088956117630005
shared,35547,test,0,-4.327226638793945,3.0929806232452393
shared,35548,test,0,-4.329887390136719,3.097630023956299
shared,35549,test,0,-4.333077430725098,3.103544235229492
shared,35550,test,0,-4.338155746459961,3.1132168769836426
shared,35551,test,0,-4.342045783996582,3.1205313205718994
shared,35552,test,0,-4.345557689666748,3.1270318031311035
shared,35553,test,0,-4.347957134246826,3.131800651550293
shared,35554,test,0,-4.349966526031494,3.136127471923828
shared,35555,test,0,-4.351184844970703,3.139374017715454
shared,35556,test,0,-4.351993560791016,3.1424577236175537
shared,35557,test,0,-4.352086067199707,3.145195245742798
shared,35558,test,0,-4.352041721343994,3.1471080780029297
shared,35559,test,0,-4.352046489715576,3.1484146118164062
shared,35560,test,0,-4.352181911468506,3.149545907974243
shared,35561,test,0,-4.35213041305542,3.1506447792053223
shared,35562,test,0,-4.352133274078369,3.151346445083618
shared,35563,test,0,-4.352359294891357,3.1520655155181885
shared,35564,test,0,-4.352635860443115,3.152557373046875
shared,35565,test,0,-4.352856159210205,3.152864456176758
shared,35566,test,0,-4.352869510650635,3.1540277004241943
shared,35567,test,0,-4.3529744148254395,3.1556334495544434
shared,35568,test,0,-4.3530964851379395,3.157461643218994
shared,35569,test,0,-4.353216648101807,3.159003257751465
shared,35570,test,0,-4.353328704833984,3.160597801208496
shared,35571,test,0,-4.3535966873168945,3.1624019145965576
shared,35572,test,0,-4.35394287109375,3.1645286083221436
shared,35573,test,0,-4.354243278503418,3.1674094200134277
shared,35574,test,0,-4.354754447937012,3.169168710708618
shared,35575,test,0,-4.355201244354248,3.170440912246704
shared,35576,test,0,-4.355479717254639,3.1708507537841797
shared,35577,test,0,-4.355692386627197,3.171435594558716
shared,35578,test,0,-4.35579776763916,3.1718931198120117
shared,35579,test,0,-4.3557515144348145,3.1713578701019287
shared,35580,test,0,-4.355730056762695,3.1692075729370117
shared,35581,test,0,-4.355804443359375,3.1655397415161133
shared,35582,test,0,-4.3559346199035645,3.1625077724456787
shared,35583,test,0,-4.356339454650879,3.161038637161255
shared,35584,test,0,-4.357223987579346,3.160487413406372
shared,35585,test,0,-4.35833740234375,3.160706043243408
shared,35586,test,0,-4.359548091888428,3.1611874103546143
shared,35587,test,0,-4.362026691436768,3.1627042293548584
shared,35588,test,0,-4.364200592041016,3.1635186672210693
shared,35589,test,0,-4.365979194641113,3.164241075515747
shared,35590,test,0,-4.367887020111084,3.164958953857422
shared,35591,test,0,-4.369729042053223,3.165525436401367
shared,35592,test,0,-4.371273040771484,3.1659445762634277
shared,35593,test,0,-4.372775077819824,3.1668379306793213
shared,35594,test,0,-4.373342037200928,3.16711163520813
shared,35595,test,0,-4.37303352355957,3.1668245792388916
shared,35596,test,0,-4.371564865112305,3.1656205654144287
shared,35597,test,0,-4.369965553283691,3.164483070373535
shared,35598,test,0,-4.368581771850586,3.1635677814483643
shared,35599,test,0,-4.367195129394531,3.1627860069274902
shared,35600,test,0,-4.366335868835449,3.162466526031494
shared,35601,test,0,-4.365697383880615,3.162358522415161
shared,35602,test,0,-4.364694595336914,3.162201404571533
shared,35603,test,0,-4.364370346069336,3.1627776622772217
shared,35604,test,0,-4.364263534545898,3.1639368534088135
shared,35605,test,0,-4.364051818847656,3.165109157562256
shared,35606,test,0,-4.364516258239746,3.1664209365844727
shared,35607,test,0,-4.365461349487305,3.168074607849121
shared,35608,test,0,-4.366144180297852,3.169564962387085
shared,35609,test,0,-4.3665666580200195,3.17145037651062
shared,35610,test,0,-4.366689682006836,3.172891139984131
shared,35611,test,0,-4.36661434173584,3.1739203929901123
shared,35612,test,0,-4.36671781539917,3.1755948066711426
shared,35613,test,0,-4.366828441619873,3.176746368408203
shared,35614,test,0,-4.36708402633667,3.1783974170684814
shared,35615,test,0,-4.366421699523926,3.1778714656829834
shared,35616,test,0,-4.365873336791992,3.178574323654175
shared,35617,test,0,-4.365304470062256,3.181061267852783
shared,35618,test,0,-4.365057468414307,3.1838371753692627
shared,35619,test,0,-4.364845275878906,3.187291145324707
shared,35620,test,0,-4.364601135253906,3.1910200119018555
shared,35621,test,0,-4.364847183227539,3.1942312717437744
shared,35622,test,0,-4.364725589752197,3.1969218254089355
shared,35623,test,0,-4.363698959350586,3.1983642578125
shared,35624,test,0,-4.362280368804932,3.1990208625793457
shared,35625,test,0,-4.360770225524902,3.198200225830078
shared,35626,test,0,-4.358851432800293,3.1961302757263184
shared,35627,test,0,-4.359078407287598,3.195152759552002
shared,35628,test,0,-4.360564708709717,3.1968882083892822
shared,35629,test,0,-4.362403869628906,3.1998729705810547
shared,35630,test,0,-4.364199638366699,3.2032783031463623
shared,35631,test,0,-4.366973400115967,3.209737539291382
shared,35632,test,0,-4.369899749755859,3.225900650024414
shared,35633,test,0,-4.544863700866699,3.6564528942108154
shared,35634,test,0,-4.516907215118408,3.9038264751434326
shared,35635,test,0,-4.422770023345947,4.840832233428955
shared,35636,test,0,-4.360937118530273,5.661438941955566
shared,35637,test,0,-4.313879013061523,5.749351978302002
shared,35638,test,0,-4.179337024688721,5.74839448928833
shared,35639,test,0,-4.150491714477539,5.694651126861572
shared,35640,test,0,-4.124868392944336,5.6895952224731445
shared,35641,test,0,-4.104607105255127,5.684576034545898
shared,35642,test,0,-4.086376667022705,5.682135105133057
shared,35643,test,0,-4.071386337280273,5.680909156799316
shared,35644,test,0,-4.058604717254639,5.678575038909912
shared,35645,test,0,-4.053829193115234,5.674572944641113
shared,35646,test,0,-4.049511432647705,5.668697834014893
shared,35647,test,0,-4.045516014099121,5.662468433380127
shared,35648,test,0,-4.041895866394043,5.6565775871276855
shared,35649,test,0,-4.040122985839844,5.647666931152344
shared,35650,test,0,-4.038078308105469,5.642192363739014
shared,35651,test,0,-4.0358452796936035,5.637877941131592
shared,35652,test,0,-4.034019947052002,5.635101795196533
shared,35653,test,0,-4.032435417175293,5.632691383361816
shared,35654,test,0,-4.031457901000977,5.631261825561523
shared,35655,test,0,-4.030900478363037,5.630261421203613
shared,35656,test,0,-4.0306172370910645,5.629400253295898
shared,35657,test,0,-4.030384540557861,5.628644943237305
shared,35658,test,0,-4.029921054840088,5.6282854080200195
shared,35659,test,0,-4.0288214683532715,5.629088401794434
shared,35660,test,0,-4.026726245880127,5.631293296813965
shared,35661,test,0,-4.024188041687012,5.636331558227539
shared,35662,test,0,-4.020721435546875,5.643021106719971
shared,35663,test,0,-4.01634407043457,5.6504034996032715
shared,35664,test,0,-4.010442733764648,5.659327030181885
shared,35665,test,0,-4.003425121307373,5.667994499206543
shared,35666,test,0,-3.98801589012146,5.671752452850342
shared,35667,test,0,-3.9337682723999023,5.563736438751221
shared,35668,test,0,-3.9268691539764404,5.564916133880615
shared,35669,test,0,-3.923574209213257,5.567318916320801
shared,35670,test,0,-3.92108154296875,5.5693278312683105
shared,35671,test,0,-3.942056655883789,5.582492828369141
shared,35672,test,0,-3.9560964107513428,5.648044586181641
shared,35673,test,0,-3.858063220977783,5.447558879852295
shared,35674,test,0,-3.8303585052490234,5.382425785064697
shared,35675,test,0,-3.8170714378356934,5.415349006652832
shared,35676,test,0,-3.559347629547119,5.177128791809082
shared,35677,test,0,-3.4343018531799316,5.18427848815918
shared,35678,test,0,-3.4268996715545654,5.174722671508789
shared,35679,test,0,-3.420736312866211,5.16239595413208
shared,35680,test,0,-3.4175970554351807,5.155159950256348
shared,35681,test,0,-3.4170331954956055,5.154543399810791
shared,35682,test,0,-3.4163527488708496,5.153080463409424
shared,35683,test,0,-3.416691303253174,5.155143737792969
shared,35684,test,0,-3.4167640209198,5.155708312988281
shared,35685,test,0,-4.367676734924316,3.073582410812378
shared,35686,test,0,-4.377562522888184,3.1111690998077393
shared,35687,test,0,-4.390151023864746,3.156486749649048
shared,35688,test,0,-4.411048889160156,3.2247815132141113
shared,35689,test,0,-4.4195122718811035,3.2538652420043945
shared,35690,test,0,-4.418196201324463,3.252791404724121
shared,35691,test,0,-4.417171478271484,3.2520692348480225
shared,35692,test,0,-4.416590690612793,3.251918315887451
shared,35693,test,0,-4.416226387023926,3.251767873764038
shared,35694,test,0,-4.415568828582764,3.2512919902801514
shared,35695,test,0,-4.414697170257568,3.250622034072876
shared,35696,test,0,-4.414219856262207,3.2504420280456543
shared,35697,test,0,-4.414200305938721,3.2509262561798096
shared,35698,test,0,-4.412854194641113,3.249676465988159
shared,35699,test,0,-4.4132161140441895,3.2504935264587402
shared,35700,test,0,-4.414163112640381,3.2518067359924316
shared,35701,test,0,-4.415043830871582,3.2530622482299805
shared,35702,test,0,-4.41483736038208,3.253180742263794
shared,35703,test,0,-4.415322303771973,3.253883123397827
shared,35704,test,0,-4.416672229766846,3.254770517349243
shared,35705,test,0,-4.418132305145264,3.2549850940704346
shared,35706,test,0,-4.388680458068848,3.1599173545837402
shared,35707,test,0,-4.365296363830566,3.0778234004974365
shared,35708,test,0,-4.364931106567383,3.061704158782959
shared,35709,test,0,-4.370436191558838,3.0558018684387207
shared,35710,test,0,-4.378187656402588,3.042449951171875
shared,35711,test,0,-4.386345863342285,3.0359866619110107
shared,35712,test,0,-4.394834041595459,3.0397071838378906
shared,35713,test,0,-4.243587493896484,2.9141006469726562
shared,35714,test,0,-4.4073333740234375,4.273697376251221
shared,35715,test,0,-4.366085052490234,5.282413959503174
shared,35716,test,0,-4.484324932098389,5.367210865020752
shared,35717,test,0,-4.545914649963379,5.097210884094238
shared,35718,test,0,-4.564457893371582,4.9263434410095215
shared,35719,test,0,-4.568958282470703,4.805670738220215
shared,35720,test,0,-4.567561149597168,4.7589006423950195
shared,35721,test,0,-4.561860084533691,4.812500953674316
shared,35722,test,0,-4.5584588050842285,4.801816463470459
shared,35723,test,0,-4.563813209533691,4.691770076751709
shared,35724,test,0,-4.561952590942383,4.605821132659912
shared,35725,test,0,-4.555533409118652,4.516179084777832
shared,35726,test,0,-4.498401165008545,3.9604363441467285
shared,35727,test,0,-4.331864356994629,2.4717657566070557
shared,35728,test,0,-4.26170539855957,1.6085660457611084
shared,35729,test,0,-4.196624755859375,1.4579904079437256
shared,35730,test,0,-4.163268089294434,1.2347368001937866
shared,35731,test,0,-4.111932754516602,0.9811464548110962
shared,35732,test,0,-4.103610992431641,-0.23190632462501526
shared,35733,test,0,-4.038290023803711,-0.8047151565551758
shared,35734,test,0,-4.005455493927002,-0.9647510051727295
shared,35735,test,0,-4.050786018371582,-0.7252914905548096
shared,35736,test,0,-4.015666961669922,-0.9234403371810913
shared,35737,test,0,-3.9624457359313965,-1.2031294107437134
shared,35738,test,0,-3.8690104484558105,-1.6691467761993408
shared,35739,test,0,-3.699810028076172,-2.4271225929260254
shared,35740,test,0,-3.114396095275879,-4.907268524169922
shared,35741,test,0,-2.9294991493225098,-6.849708080291748
shared,35742,test,0,-2.9193408489227295,-6.876406192779541
shared,35743,test,0,-2.9210517406463623,-6.87160062789917
shared,35744,test,0,-2.9223861694335938,-6.874100208282471
shared,35745,test,0,-2.9256510734558105,-6.91710090637207
shared,35746,test,0,-2.933450222015381,-6.9771037101745605
shared,35747,test,0,-2.939105987548828,-6.997013568878174
shared,35748,test,0,-2.941162109375,-6.999785900115967
shared,35749,test,0,-2.940915822982788,-6.997223377227783
shared,35750,test,0,-2.9400057792663574,-6.995455265045166
shared,35751,test,0,-2.938772201538086,-6.994081020355225
shared,35752,test,0,-2.937534809112549,-6.993156433105469
shared,35753,test,0,-2.9362988471984863,-6.992385387420654
shared,35754,test,0,-2.935373544692993,-6.991774559020996
shared,35755,test,0,-2.9345531463623047,-6.9913506507873535
shared,35756,test,0,-2.9337823390960693,-6.991109371185303
shared,35757,test,0,-2.9329066276550293,-6.991054534912109
shared,35758,test,0,-2.9319112300872803,-6.991183757781982
shared,35759,test,0,-2.930084466934204,-6.991725444793701
shared,35760,test,0,-2.9269416332244873,-6.99277925491333
shared,35761,test,0,-2.9205899238586426,-6.993741989135742
shared,35762,test,0,-2.9114747047424316,-6.99216890335083
shared,35763,test,0,-2.90462589263916,-6.988457679748535
shared,35764,test,0,-2.9016611576080322,-6.985300540924072
shared,35765,test,0,-2.901258945465088,-6.984460353851318
shared,35766,test,0,-2.9010567665100098,-6.98452615737915
shared,35767,test,0,-2.9009528160095215,-6.98509407043457
