sample_index,subject_id_zero_based,subject_sample_index,batch_index
2991,13,2991,0
2992,13,2992,0
2993,13,2993,0
2994,13,2994,0
2995,13,2995,0
2996,13,2996,0
2997,13,2997,0
2998,13,2998,0
2999,13,2999,0
3000,13,3000,0
3001,13,3001,0
3002,13,3002,0
3003,13,3003,0
3004,13,3004,0
3005,13,3005,0
3006,13,3006,0
3007,13,3007,0
3008,13,3008,0
3009,13,3009,0
3010,13,3010,0
3011,13,3011,0
3012,13,3012,0
3013,13,3013,0
3014,13,3014,0
3015,13,3015,0
3016,13,3016,0
3017,13,3017,0
3018,13,3018,0
3019,13,3019,0
3020,13,3020,0
3021,13,3021,0
3022,13,3022,0
3023,13,3023,0
3024,13,3024,0
3025,13,3025,0
3026,13,3026,0
3027,13,3027,0
3028,13,3028,0
3029,13,3029,0
3030,13,3030,0
3031,13,3031,0
3032,13,3032,0
3033,13,3033,0
3034,13,3034,0
3035,13,3035,0
3036,13,3036,0
3037,13,3037,0
3038,13,3038,0
3039,13,3039,0
3040,13,3040,0
3041,13,3041,0
3042,13,3042,0
3043,13,3043,0
3044,13,3044,0
3045,13,3045,0
3046,13,3046,0
3047,13,3047,0
3048,13,3048,0
3049,13,3049,0
3050,13,3050,0
3051,13,3051,0
3052,13,3052,0
3053,13,3053,0
3054,13,3054,0
3055,13,3055,0
3056,13,3056,0
3057,13,3057,0
3058,13,3058,0
3059,13,3059,0
3060,13,3060,0
3061,13,3061,0
3062,13,3062,0
3063,13,3063,0
3064,13,3064,0
3065,13,3065,0
3066,13,3066,0
3067,13,3067,0
3068,13,3068,0
3069,13,3069,0
3070,13,3070,0
3071,13,3071,0
3072,13,3072,0
3073,13,3073,0
3074,13,3074,0
3075,13,3075,0
3076,13,3076,0
3077,13,3077,0
3078,13,3078,0
3079,13,3079,0
3080,13,3080,0
3081,13,3081,0
3082,13,3082,0
3083,13,3083,0
3084,13,3084,0
3085,13,3085,0
3086,13,3086,0
3087,13,3087,0
3088,13,3088,0
3089,13,3089,0
3090,13,3090,0
3091,13,3091,0
3092,13,3092,0
3093,13,3093,0
3094,13,3094,0
3095,13,3095,0
3096,13,3096,0
3097,13,3097,0
3098,13,3098,0
3099,13,3099,0
3100,13,3100,0
3101,13,3101,0
3102,13,3102,0
3103,13,3103,0
3104,13,3104,0
3105,13,3105,0
3106,13,3106,0
3107,13,3107,0
3108,13,3108,0
3109,13,3109,0
3110,13,3110,0
3111,13,3111,0
3112,13,3112,0
3113,13,3113,0
3114,13,3114,0
3115,13,3115,0
3116,13,3116,0
3117,13,3117,0
3118,13,3118,0
3119,13,3119,0
3120,13,3120,0
3121,13,3121,0
3122,13,3122,0
3123,13,3123,0
3124,13,3124,0
3125,13,3125,0
3126,13,3126,0
3127,13,3127,0
3128,13,3128,0
3129,13,3129,0
3130,13,3130,0
3131,13,3131,0
3132,13,3132,0
3133,13,3133,0
3134,13,3134,0
3135,13,3135,0
3136,13,3136,0
3137,13,3137,0
3138,13,3138,0
3139,13,3139,0
3140,13,3140,0
3141,13,3141,0
3142,13,3142,0
3143,13,3143,0
3144,13,3144,0
3145,13,3145,0
3146,13,3146,0
3147,13,3147,0
3148,13,3148,0
3149,13,3149,0
3150,13,3150,0
3151,13,3151,0
3152,13,3152,0
3153,13,3153,0
3154,13,3154,0
3155,13,3155,0
3156,13,3156,0
3157,13,3157,0
3158,13,3158,0
3159,13,3159,0
3160,13,3160,0
3161,13,3161,0
3162,13,3162,0
3163,13,3163,0
3164,13,3164,0
3165,13,3165,0
3166,13,3166,0
3167,13,3167,0
3168,13,3168,0
3169,13,3169,0
3170,13,3170,0
3171,13,3171,0
3172,13,3172,0
3173,13,3173,0
3174,13,3174,0
3175,13,3175,0
3176,13,3176,0
3177,13,3177,0
3178,13,3178,0
3179,13,3179,0
3180,13,3180,0
3181,13,3181,0
3182,13,3182,0
3183,13,3183,0
3184,13,3184,0
3185,13,3185,0
3186,13,3186,0
3187,13,3187,0
3188,13,3188,0
3189,13,3189,0
3190,13,3190,0
3191,13,3191,0
3192,13,3192,0
3193,13,3193,0
3194,13,3194,0
3195,13,3195,0
3196,13,3196,0
3197,13,3197,0
3198,13,3198,0
3199,13,3199,0
3200,13,3200,0
3201,13,3201,0
3202,13,3202,0
3203,13,3203,0
3204,13,3204,0
3205,13,3205,0
3206,13,3206,0
3207,13,3207,0
3208,13,3208,0
3209,13,3209,0
3210,13,3210,0
3211,13,3211,0
3212,13,3212,0
3213,13,3213,0
3214,13,3214,0
3215,13,3215,0
3216,13,3216,0
3217,13,3217,0
3218,13,3218,0
3219,13,3219,0
3220,13,3220,0
3221,13,3221,0
3222,13,3222,0
3223,13,3223,0
3224,13,3224,0
3225,13,3225,0
3226,13,3226,0
3227,13,3227,0
3228,13,3228,0
3229,13,3229,0
3230,13,3230,0
3231,13,3231,0
3232,13,3232,0
3233,13,3233,0
3234,13,3234,0
3235,13,3235,0
3236,13,3236,0
3237,13,3237,0
3238,13,3238,0
3239,13,3239,0
3240,13,3240,0
3241,13,3241,0
3242,13,3242,0
3243,13,3243,0
3244,13,3244,0
3245,13,3245,0
3246,13,3246,0
3247,13,3247,0
3248,13,3248,0
3249,13,3249,0
3250,13,3250,0
3251,13,3251,0
3252,13,3252,0
3253,13,3253,0
3254,13,3254,0
3255,13,3255,0
3256,13,3256,0
3257,13,3257,0
3258,13,3258,0
3259,13,3259,0
3260,13,3260,0
3261,13,3261,0
3262,13,3262,0
3263,13,3263,0
3264,13,3264,0
3265,13,3265,0
3266,13,3266,0
3267,13,3267,0
3268,13,3268,0
3269,13,3269,0
3270,13,3270,0
3271,13,3271,0
3272,13,3272,0
3273,13,3273,0
3274,13,3274,0
3275,13,3275,0
3276,13,3276,0
3277,13,3277,0
3278,13,3278,0
3279,13,3279,0
3280,13,3280,0
3281,13,3281,0
3282,13,3282,0
3283,13,3283,0
3284,13,3284,0
3285,13,3285,0
3286,13,3286,0
3287,13,3287,0
3288,13,3288,0
3289,13,3289,0
3290,13,3290,0
3291,13,3291,0
3292,13,3292,0
3293,13,3293,0
3294,13,3294,0
3295,13,3295,0
3296,13,3296,0
3297,13,3297,0
3298,13,3298,0
3299,13,3299,0
3300,13,3300,0
3301,13,3301,0
3302,13,3302,0
3303,13,3303,0
3304,13,3304,0
3305,13,3305,0
3306,13,3306,0
3307,13,3307,0
3308,13,3308,0
3309,13,3309,0
3310,13,3310,0
3311,13,3311,0
3312,13,3312,0
3313,13,3313,0
3314,13,3314,0
3315,13,3315,0
3316,13,3316,0
3317,13,3317,0
3318,13,3318,0
3319,13,3319,0
3320,13,3320,0
3321,13,3321,0
3322,13,3322,0
3323,13,3323,0
3324,13,3324,0
3325,13,3325,0
3326,13,3326,0
3327,13,3327,0
3328,13,3328,0
3329,13,3329,0
3330,13,3330,0
3331,13,3331,0
3332,13,3332,0
3333,13,3333,0
3334,13,3334,0
3335,13,3335,0
3336,13,3336,0
3337,13,3337,0
3338,13,3338,0
3339,13,3339,0
3340,13,3340,0
3341,13,3341,0
3342,13,3342,0
3343,13,3343,0
3344,13,3344,0
3345,13,3345,0
3346,13,3346,0
3347,13,3347,0
3348,13,3348,0
3349,13,3349,0
3350,13,3350,0
3351,13,3351,0
3352,13,3352,0
3353,13,3353,0
3354,13,3354,0
3355,13,3355,0
3356,13,3356,0
3357,13,3357,0
3358,13,3358,0
3359,13,3359,0
3360,13,3360,0
3361,13,3361,0
3362,13,3362,0
3363,13,3363,0
3364,13,3364,0
3365,13,3365,0
3366,13,3366,0
3367,13,3367,0
3368,13,3368,0
3369,13,3369,0
3370,13,3370,0
3371,13,3371,0
3372,13,3372,0
3373,13,3373,0
3374,13,3374,0
3375,13,3375,0
3376,13,3376,0
3377,13,3377,0
3378,13,3378,0
3379,13,3379,0
3380,13,3380,0
3381,13,3381,0
3382,13,3382,0
3383,13,3383,0
3384,13,3384,0
3385,13,3385,0
3386,13,3386,0
3387,13,3387,0
3388,13,3388,0
3389,13,3389,0
3390,13,3390,0
3391,13,3391,0
3392,13,3392,0
3393,13,3393,0
3394,12,0,0
3395,12,1,0
3396,12,2,0
3397,12,3,0
3398,12,4,0
3399,12,5,0
3400,12,6,0
3401,12,7,0
3402,12,8,0
3403,12,9,0
3404,12,10,0
3405,12,11,0
3406,12,12,0
3407,12,13,0
3408,12,14,0
3409,12,15,0
3410,12,16,0
3411,12,17,0
3412,12,18,0
3413,12,19,0
3414,12,20,0
3415,12,21,0
3416,12,22,0
3417,12,23,0
3418,12,24,0
3419,12,25,0
3420,12,26,0
3421,12,27,0
3422,12,28,0
3423,12,29,0
3424,12,30,0
3425,12,31,0
3426,12,32,0
3427,12,33,0
3428,12,34,0
3429,12,35,0
3430,12,36,0
3431,12,37,0
3432,12,38,0
3433,12,39,0
3434,12,40,0
3435,12,41,0
3436,12,42,0
3437,12,43,0
3438,12,44,0
3439,12,45,0
3440,12,46,0
3441,12,47,0
3442,12,48,0
3443,12,49,0
3444,12,50,0
3445,12,51,0
3446,12,52,0
3447,12,53,0
3448,12,54,0
3449,12,55,0
3450,12,56,0
3451,12,57,0
3452,12,58,0
3453,12,59,0
3454,12,60,0
3455,12,61,0
3456,12,62,0
3457,12,63,0
3458,12,64,0
3459,12,65,0
3460,12,66,0
3461,12,67,0
3462,12,68,0
3463,12,69,0
3464,12,70,0
3465,12,71,0
3466,12,72,0
3467,12,73,0
3468,12,74,0
3469,12,75,0
3470,12,76,0
3471,12,77,0
3472,12,78,0
3473,12,79,0
3474,12,80,0
3475,12,81,0
3476,12,82,0
3477,12,83,0
3478,12,84,0
3479,12,85,0
3480,12,86,0
3481,12,87,0
3482,12,88,0
3483,12,89,0
3484,12,90,0
3485,12,91,0
3486,12,92,0
3487,12,93,0
3488,12,94,0
3489,12,95,0
3490,12,96,0
3491,12,97,0
3492,12,98,0
3493,12,99,0
3494,12,100,0
3495,12,101,0
3496,12,102,0
3497,12,103,0
3498,12,104,0
3499,12,105,0
3500,12,106,0
3501,12,107,0
3502,12,108,0
3503,12,109,0
3504,12,110,0
3505,12,111,0
3506,12,112,0
3507,12,113,0
3508,12,114,0
3509,12,115,0
3510,12,116,0
3511,12,117,0
3512,12,118,0
3513,12,119,0
3514,12,120,0
3515,12,121,0
3516,12,122,0
3517,12,123,0
3518,12,124,0
3519,12,125,0
3520,12,126,0
3521,12,127,0
3522,12,128,0
3523,12,129,0
3524,12,130,0
3525,12,131,0
3526,12,132,0
3527,12,133,0
3528,12,134,0
3529,12,135,0
3530,12,136,0
3531,12,137,0
3532,12,138,0
3533,12,139,0
3534,12,140,0
3535,12,141,0
3536,12,142,0
3537,12,143,0
3538,12,144,0
3539,12,145,0
3540,12,146,0
3541,12,147,0
3542,12,148,0
3543,12,149,0
3544,12,150,0
3545,12,151,0
3546,12,152,0
3547,12,153,0
3548,12,154,0
3549,12,155,0
3550,12,156,0
3551,12,157,0
3552,12,158,0
3553,12,159,0
3554,12,160,0
3555,12,161,0
3556,12,162,0
3557,12,163,0
3558,12,164,0
3559,12,165,0
3560,12,166,0
3561,12,167,0
3562,12,168,0
3563,12,169,0
3564,12,170,0
3565,12,171,0
3566,12,172,0
3567,12,173,0
3568,12,174,0
3569,12,175,0
3570,12,176,0
3571,12,177,0
3572,12,178,0
3573,12,179,0
3574,12,180,0
3575,12,181,0
3576,12,182,0
3577,12,183,0
3578,12,184,0
3579,12,185,0
3580,12,186,0
3581,12,187,0
3582,12,188,0
3583,12,189,0
3584,12,190,0
3585,12,191,0
3586,12,192,0
3587,12,193,0
3588,12,194,0
3589,12,195,0
3590,12,196,0
3591,12,197,0
3592,12,198,0
3593,12,199,0
3594,12,200,0
3595,12,201,0
3596,12,202,0
3597,12,203,0
3598,12,204,0
3599,12,205,0
3600,12,206,0
3601,12,207,0
3602,12,208,0
3603,12,209,0
3604,12,210,0
3605,12,211,0
3606,12,212,0
3607,12,213,0
3608,12,214,0
3609,12,215,0
3610,12,216,0
3611,12,217,0
3612,12,218,0
3613,12,219,0
3614,12,220,0
3615,12,221,0
3616,12,222,0
3617,12,223,0
3618,12,224,0
3619,12,225,0
3620,12,226,0
3621,12,227,0
3622,12,228,0
3623,12,229,0
3624,12,230,0
3625,12,231,0
3626,12,232,0
3627,12,233,0
3628,12,234,0
3629,12,235,0
3630,12,236,0
3631,12,237,0
3632,12,238,0
3633,12,239,0
3634,12,240,0
3635,12,241,0
3636,12,242,0
3637,12,243,0
3638,12,244,0
3639,12,245,0
3640,12,246,0
3641,12,247,0
3642,12,248,0
3643,12,249,0
3644,12,250,0
3645,12,251,0
3646,12,252,0
3647,12,253,0
3648,12,254,0
3649,12,255,0
3650,12,256,0
3651,12,257,0
3652,12,258,0
3653,12,259,0
3654,12,260,0
3655,12,261,0
3656,12,262,0
3657,12,263,0
3658,12,264,0
3659,12,265,0
3660,12,266,0
3661,12,267,0
3662,12,268,0
3663,12,269,0
3664,12,270,0
3665,12,271,0
3666,12,272,0
3667,12,273,0
3668,12,274,0
3669,12,275,0
3670,12,276,0
3671,12,277,0
3672,12,278,0
3673,12,279,0
3674,12,280,0
3675,12,281,0
3676,12,282,0
3677,12,283,0
3678,12,284,0
3679,12,285,0
3680,12,286,0
3681,12,287,0
3682,12,288,0
3683,12,289,0
3684,12,290,0
3685,12,291,0
3686,12,292,0
3687,12,293,0
3688,12,294,0
3689,12,295,0
3690,12,296,0
3691,12,297,0
3692,12,298,0
3693,12,299,0
3694,12,300,0
3695,12,301,0
3696,12,302,0
3697,12,303,0
3698,12,304,0
3699,12,305,0
3700,12,306,0
3701,12,307,0
3702,12,308,0
3703,12,309,0
3704,12,310,0
3705,12,311,0
3706,12,312,0
3707,12,313,0
3708,12,314,0
3709,12,315,0
3710,12,316,0
3711,12,317,0
3712,12,318,0
3713,12,319,0
3714,12,320,0
3715,12,321,0
3716,12,322,0
3717,12,323,0
3718,12,324,0
3719,12,325,0
3720,12,326,0
3721,12,327,0
3722,12,328,0
3723,12,329,0
3724,12,330,0
3725,12,331,0
3726,12,332,0
3727,12,333,0
3728,12,334,0
3729,12,335,0
3730,12,336,0
3731,12,337,0
3732,12,338,0
3733,12,339,0
3734,12,340,0
3735,12,341,0
3736,12,342,0
3737,12,343,0
3738,12,344,0
3739,12,345,0
3740,12,346,0
3741,12,347,0
3742,12,348,0
3743,12,349,0
3744,12,350,0
3745,12,351,0
3746,12,352,0
3747,12,353,0
3748,12,354,0
3749,12,355,0
3750,12,356,0
3751,12,357,0
3752,12,358,0
3753,12,359,0
3754,12,360,0
3755,12,361,0
3756,12,362,0
3757,12,363,0
3758,12,364,0
3759,12,365,0
3760,12,366,0
3761,12,367,0
3762,12,368,0
3763,12,369,0
3764,12,370,0
3765,12,371,0
3766,12,372,0
3767,12,373,0
3768,12,374,0
3769,12,375,0
3770,12,376,0
3771,12,377,0
3772,12,378,0
3773,12,379,0
3774,12,380,0
3775,12,381,0
3776,12,382,0
3777,12,383,0
3778,12,384,0
3779,12,385,0
3780,12,386,0
3781,12,387,0
3782,12,388,0
3783,12,389,0
3784,12,390,0
3785,12,391,0
3786,12,392,0
3787,12,393,0
3788,12,394,0
3789,12,395,0
3790,12,396,0
3791,12,397,0
3792,12,398,0
3793,12,399,0
3794,12,400,0
3795,12,401,0
3796,12,402,0
3797,12,403,0
3798,12,404,0
3799,12,405,0
3800,12,406,0
3801,12,407,0
3802,12,408,0
3803,12,409,0
3804,12,410,0
3805,12,411,0
3806,12,412,0
3807,12,413,0
3808,12,414,0
3809,12,415,0
3810,12,416,0
3811,12,417,0
3812,12,418,0
3813,12,419,0
3814,12,420,0
3815,12,421,0
3816,12,422,0
3817,12,423,0
3818,12,424,0
3819,12,425,0
3820,12,426,0
3821,12,427,0
3822,12,428,0
3823,12,429,0
3824,12,430,0
3825,12,431,0
3826,12,432,0
3827,12,433,0
3828,12,434,0
3829,12,435,0
3830,12,436,0
3831,12,437,0
3832,12,438,0
3833,12,439,0
3834,12,440,0
3835,12,441,0
3836,12,442,0
3837,12,443,0
3838,12,444,0
3839,12,445,0
3840,12,446,0
3841,12,447,0
3842,12,448,0
3843,12,449,0
3844,12,450,0
3845,12,451,0
3846,12,452,0
3847,12,453,0
3848,12,454,0
3849,12,455,0
3850,12,456,0
3851,12,457,0
3852,12,458,0
3853,12,459,0
3854,12,460,0
3855,12,461,0
3856,12,462,0
3857,12,463,0
3858,12,464,0
3859,12,465,0
3860,12,466,0
3861,12,467,0
3862,12,468,0
3863,12,469,0
3864,12,470,0
3865,12,471,0
3866,12,472,0
3867,12,473,0
3868,12,474,0
3869,12,475,0
3870,12,476,0
3871,12,477,0
3872,12,478,0
3873,12,479,0
3874,12,480,0
3875,12,481,0
3876,12,482,0
3877,12,483,0
3878,12,484,0
3879,12,485,0
3880,12,486,0
3881,12,487,0
3882,12,488,0
3883,12,489,0
3884,12,490,0
3885,12,491,0
3886,12,492,0
3887,12,493,0
3888,12,494,0
3889,12,495,0
3890,12,496,0
3891,12,497,0
3892,12,498,0
3893,12,499,0
3894,12,500,0
3895,12,501,0
3896,12,502,0
3897,12,503,0
3898,12,504,0
3899,12,505,0
3900,12,506,0
3901,12,507,0
3902,12,508,0
3903,12,509,0
3904,12,510,0
3905,12,511,0
3906,12,512,0
3907,12,513,0
3908,12,514,0
3909,12,515,0
3910,12,516,0
3911,12,517,0
3912,12,518,0
3913,12,519,0
3914,12,520,0
3915,12,521,0
3916,12,522,0
3917,12,523,0
3918,12,524,0
3919,12,525,0
3920,12,526,0
3921,12,527,0
3922,12,528,0
3923,12,529,0
3924,12,530,0
3925,12,531,0
3926,12,532,0
3927,12,533,0
3928,12,534,0
3929,12,535,0
3930,12,536,0
3931,12,537,0
3932,12,538,0
3933,12,539,0
3934,12,540,0
3935,12,541,0
3936,12,542,0
3937,12,543,0
3938,12,544,0
3939,12,545,0
3940,12,546,0
3941,12,547,0
3942,12,548,0
3943,12,549,0
3944,12,550,0
3945,12,551,0
3946,12,552,0
3947,12,553,0
3948,12,554,0
3949,12,555,0
3950,12,556,0
3951,12,557,0
3952,12,558,0
3953,12,559,0
3954,12,560,0
3955,12,561,0
3956,12,562,0
3957,12,563,0
3958,12,564,0
3959,12,565,0
3960,12,566,0
3961,12,567,0
3962,12,568,0
3963,12,569,0
3964,12,570,0
3965,12,571,0
3966,12,572,0
3967,12,573,0
3968,12,574,0
3969,12,575,0
3970,12,576,0
3971,12,577,0
3972,12,578,0
3973,12,579,0
3974,12,580,0
3975,12,581,0
3976,12,582,0
3977,12,583,0
3978,12,584,0
3979,12,585,0
3980,12,586,0
3981,12,587,0
3982,12,588,0
3983,12,589,0
3984,12,590,0
3985,12,591,0
3986,12,592,0
3987,12,593,0
3988,12,594,0
3989,12,595,0
3990,12,596,0
3991,12,597,0
3992,12,598,0
3993,12,599,0
3994,12,600,0
3995,12,601,0
3996,12,602,0
3997,12,603,0
3998,12,604,0
3999,12,605,0
4000,12,606,0
4001,12,607,0
4002,12,608,0
4003,12,609,0
4004,12,610,0
4005,12,611,0
4006,12,612,0
4007,12,613,0
4008,12,614,0
4009,12,615,0
4010,12,616,0
4011,12,617,0
4012,12,618,0
4013,12,619,0
4014,12,620,0
4015,12,621,0
4016,12,622,0
4017,12,623,0
4018,12,624,0
4019,12,625,0
4020,12,626,0
4021,12,627,0
4022,12,628,0
4023,12,629,0
4024,12,630,0
4025,12,631,0
4026,12,632,0
4027,12,633,0
4028,12,634,0
4029,12,635,0
4030,12,636,0
4031,12,637,0
4032,12,638,0
4033,12,639,0
4034,12,640,0
4035,12,641,0
4036,12,642,0
4037,12,643,0
4038,12,644,0
4039,12,645,0
4040,12,646,0
4041,12,647,0
4042,12,648,0
4043,12,649,0
4044,12,650,0
4045,12,651,0
4046,12,652,0
4047,12,653,0
4048,12,654,0
4049,12,655,0
4050,12,656,0
4051,12,657,0
4052,12,658,0
4053,12,659,0
4054,12,660,0
4055,12,661,0
4056,12,662,0
4057,12,663,0
4058,12,664,0
4059,12,665,0
4060,12,666,0
4061,12,667,0
4062,12,668,0
4063,12,669,0
4064,12,670,0
4065,12,671,0
4066,12,672,0
4067,12,673,0
4068,12,674,0
4069,12,675,0
4070,12,676,0
4071,12,677,0
4072,12,678,0
4073,12,679,0
4074,12,680,0
4075,12,681,0
4076,12,682,0
4077,12,683,0
4078,12,684,0
4079,12,685,0
4080,12,686,0
4081,12,687,0
4082,12,688,0
4083,12,689,0
4084,12,690,0
4085,12,691,0
4086,12,692,0
4087,12,693,0
4088,12,694,0
4089,12,695,0
4090,12,696,0
4091,12,697,0
4092,12,698,0
4093,12,699,0
4094,12,700,0
4095,12,701,0
4096,12,702,0
4097,12,703,0
4098,12,704,0
4099,12,705,0
4100,12,706,0
4101,12,707,0
4102,12,708,0
4103,12,709,0
4104,12,710,0
4105,12,711,0
4106,12,712,0
4107,12,713,0
4108,12,714,0
4109,12,715,0
4110,12,716,0
4111,12,717,0
4112,12,718,0
4113,12,719,0
4114,12,720,0
4115,12,721,0
4116,12,722,0
4117,12,723,0
4118,12,724,0
4119,12,725,0
4120,12,726,0
4121,12,727,0
4122,12,728,0
4123,12,729,0
4124,12,730,0
4125,12,731,0
4126,12,732,0
4127,12,733,0
4128,12,734,0
4129,12,735,0
4130,12,736,0
4131,12,737,0
4132,12,738,0
4133,12,739,0
4134,12,740,0
4135,12,741,0
4136,12,742,0
4137,12,743,0
4138,12,744,0
4139,12,745,0
4140,12,746,0
4141,12,747,0
4142,12,748,0
4143,12,749,0
4144,12,750,0
4145,12,751,0
4146,12,752,0
4147,12,753,0
4148,12,754,0
4149,12,755,0
4150,12,756,0
4151,12,757,0
4152,12,758,0
4153,12,759,0
4154,12,760,0
4155,12,761,0
4156,12,762,0
4157,12,763,0
4158,12,764,0
4159,12,765,0
4160,12,766,0
4161,12,767,0
4162,12,768,0
4163,12,769,0
4164,12,770,0
4165,12,771,0
4166,12,772,0
4167,12,773,0
4168,12,774,0
4169,12,775,0
4170,12,776,0
4171,12,777,0
4172,12,778,0
4173,12,779,0
4174,12,780,0
4175,12,781,0
4176,12,782,0
4177,12,783,0
4178,12,784,0
4179,12,785,0
4180,12,786,0
4181,12,787,0
4182,12,788,0
4183,12,789,0
4184,12,790,0
4185,12,791,0
4186,12,792,0
4187,12,793,0
4188,12,794,0
4189,12,795,0
4190,12,796,0
4191,12,797,0
4192,12,798,0
4193,12,799,0
4194,12,800,0
4195,12,801,0
4196,12,802,0
4197,12,803,0
4198,12,804,0
4199,12,805,0
4200,12,806,0
4201,12,807,0
4202,12,808,0
4203,12,809,0
4204,12,810,0
4205,12,811,0
4206,12,812,0
4207,12,813,0
4208,12,814,0
4209,12,815,0
4210,12,816,0
4211,12,817,0
4212,12,818,0
4213,12,819,0
4214,12,820,0
4215,12,821,0
4216,12,822,0
4217,12,823,0
4218,12,824,0
4219,12,825,0
4220,12,826,0
4221,12,827,0
4222,12,828,0
4223,12,829,0
4224,12,830,0
4225,12,831,0
4226,12,832,0
4227,12,833,0
4228,12,834,0
4229,12,835,0
4230,12,836,0
4231,12,837,0
4232,12,838,0
4233,12,839,0
4234,12,840,0
4235,12,841,0
4236,12,842,0
4237,12,843,0
4238,12,844,0
4239,12,845,0
4240,12,846,0
4241,12,847,0
4242,12,848,0
4243,12,849,0
4244,12,850,0
4245,12,851,0
4246,12,852,0
4247,12,853,0
4248,12,854,0
4249,12,855,0
4250,12,856,0
4251,12,857,0
4252,12,858,0
4253,12,859,0
4254,12,860,0
4255,12,861,0
4256,12,862,0
4257,12,863,0
4258,12,864,0
4259,12,865,0
4260,12,866,0
4261,12,867,0
4262,12,868,0
4263,12,869,0
4264,12,870,0
4265,12,871,0
4266,12,872,0
4267,12,873,0
4268,12,874,0
4269,12,875,0
4270,12,876,0
4271,12,877,0
4272,12,878,0
4273,12,879,0
4274,12,880,0
4275,12,881,0
4276,12,882,0
4277,12,883,0
4278,12,884,0
4279,12,885,0
4280,12,886,0
4281,12,887,0
4282,12,888,0
4283,12,889,0
4284,12,890,0
4285,12,891,0
4286,12,892,0
4287,12,893,0
4288,12,894,0
4289,12,895,0
4290,12,896,0
4291,12,897,0
4292,12,898,0
4293,12,899,0
4294,12,900,0
4295,12,901,0
4296,12,902,0
4297,12,903,0
4298,12,904,0
4299,12,905,0
4300,12,906,0
4301,12,907,0
4302,12,908,0
4303,12,909,0
4304,12,910,0
4305,12,911,0
4306,12,912,0
4307,12,913,0
4308,12,914,0
4309,12,915,0
4310,12,916,0
4311,12,917,0
4312,12,918,0
4313,12,919,0
4314,12,920,0
4315,12,921,0
4316,12,922,0
4317,12,923,0
4318,12,924,0
4319,12,925,0
4320,12,926,0
4321,12,927,0
4322,12,928,0
4323,12,929,0
4324,12,930,0
4325,12,931,0
4326,12,932,0
4327,12,933,0
4328,12,934,0
4329,12,935,0
4330,12,936,0
4331,12,937,0
4332,12,938,0
4333,12,939,0
4334,12,940,0
4335,12,941,0
4336,12,942,0
4337,12,943,0
4338,12,944,0
4339,12,945,0
4340,12,946,0
4341,12,947,0
4342,12,948,0
4343,12,949,0
4344,12,950,0
4345,12,951,0
4346,12,952,0
4347,12,953,0
4348,12,954,0
4349,12,955,0
4350,12,956,0
4351,12,957,0
4352,12,958,0
4353,12,959,0
4354,12,960,0
4355,12,961,0
4356,12,962,0
4357,12,963,0
4358,12,964,0
4359,12,965,0
4360,12,966,0
4361,12,967,0
4362,12,968,0
4363,12,969,0
4364,12,970,0
4365,12,971,0
4366,12,972,0
4367,12,973,0
4368,12,974,0
4369,12,975,0
4370,12,976,0
4371,12,977,0
4372,12,978,0
4373,12,979,0
4374,12,980,0
4375,12,981,0
4376,12,982,0
4377,12,983,0
4378,12,984,0
4379,12,985,0
4380,12,986,0
4381,12,987,0
4382,12,988,0
4383,12,989,0
4384,12,990,0
4385,12,991,0
4386,12,992,0
4387,12,993,0
4388,12,994,0
4389,12,995,0
4390,12,996,0
4391,12,997,0
4392,12,998,0
4393,12,999,0
4394,12,1000,0
4395,12,1001,0
4396,12,1002,0
4397,12,1003,0
4398,12,1004,0
4399,12,1005,0
4400,12,1006,0
4401,12,1007,0
4402,12,1008,0
4403,12,1009,0
4404,12,1010,0
4405,12,1011,0
4406,12,1012,0
4407,12,1013,0
4408,12,1014,0
4409,12,1015,0
4410,12,1016,0
4411,12,1017,0
4412,12,1018,0
4413,12,1019,0
4414,12,1020,0
4415,12,1021,0
4416,12,1022,0
4417,12,1023,0
4418,12,1024,0
4419,12,1025,0
4420,12,1026,0
4421,12,1027,0
4422,12,1028,0
4423,12,1029,0
4424,12,1030,0
4425,12,1031,0
4426,12,1032,0
4427,12,1033,0
4428,12,1034,0
4429,12,1035,0
4430,12,1036,0
4431,12,1037,0
4432,12,1038,0
4433,12,1039,0
4434,12,1040,0
4435,12,1041,0
4436,12,1042,0
4437,12,1043,0
4438,12,1044,0
4439,12,1045,0
4440,12,1046,0
4441,12,1047,0
4442,12,1048,0
4443,12,1049,0
4444,12,1050,0
4445,12,1051,0
4446,12,1052,0
4447,12,1053,0
4448,12,1054,0
4449,12,1055,0
4450,12,1056,0
4451,12,1057,0
4452,12,1058,0
4453,12,1059,0
4454,12,1060,0
4455,12,1061,0
4456,12,1062,0
4457,12,1063,0
4458,12,1064,0
4459,12,1065,0
4460,12,1066,0
4461,12,1067,0
4462,12,1068,0
4463,12,1069,0
4464,12,1070,0
4465,12,1071,0
4466,12,1072,0
4467,12,1073,0
4468,12,1074,0
4469,12,1075,0
4470,12,1076,0
4471,12,1077,0
4472,12,1078,0
4473,12,1079,0
4474,12,1080,0
4475,12,1081,0
4476,12,1082,0
4477,12,1083,0
4478,12,1084,0
4479,12,1085,0
4480,12,1086,0
4481,12,1087,0
4482,12,1088,0
4483,12,1089,0
4484,12,1090,0
4485,12,1091,0
4486,12,1092,0
4487,12,1093,0
